sentence_id	sentence
HVH_010_00000085	編集並務寔録，不事浮飭，不敢以疑為信，恐失真也。
HVH_010_00000086	華地前書之備矣。
HVH_010_00000087	復為莹兆總誌，詳其先人體。
HVH_010_00000088	5發心地，後改芳烈（按：芳烈乃古盛烈之第九甲。
HVH_010_00000089	青池盛烈，奇形怪穴，八将氣藏四神，朝謁，前水八懷，後澗横截，或塑木根，或栽瓜節，富貴荣花，簪缨不绝。
HVH_010_00000090	局基兰圖咸指為福地云福地安立。
HVH_010_00000091	縣丞尊公夫婦合华天車之後之雲仍貴顯风水家0盒，金福摘0人当墳。
HVH_010_00000092	6C發心福地讃九世孫進士文理謹述。
HVH_010_00000093	相傳古寺名一名烧香處祖。
HVH_010_00000094	乾坤重氣僧占燒香眠地書。
HVH_010_00000095	天下名山僧占多。
HVH_010_00000096	蓋乾坤灵氣，不久拋虛寺多古得發心。
HVH_010_00000097	墳是天墓。
HVH_010_00000098	因蕉莹下之牛婚得吉。
HVH_010_00000099	造化善藏。
HVH_010_00000100	昇龍内虎，氣象軒昂。
HVH_010_00000101	濃山降勢浪。
HVH_010_00000102	会堂幹中枝结結，尊時不朝，人所以為贵。
HVH_010_00000103	形疆收一边，水拱重重。
HVH_010_00000104	岡山法全書謂幹龍一水。
HVH_010_00000105	4。
HVH_010_00000106	案外耸何當象星镇口，知是侯。
HVH_010_00000107	王文登科甲屏引脉八穴為至贵，武封疆，男女並贵，世代常昌。
HVH_010_00000108	嫌中堂洞财不盈箱理按發心地局，相傳陈朝寺名烧香理，與北子X，即盛立家社朝風水李意蹅認太祖龍是濃山落下塢門，起西大阜，東为社稷坛，西為布盖大王祠峽，過社稷坛寺過我中寺村，分野八芳烈，至埭塔，起大阜，禄存星落下，起土星，方形出大阜。
HVH_010_00000109	又山法全書言幹龍而無貴局，只發丁财長遠。
HVH_010_00000110	所謂请席御屏。
HVH_010_00000111	地理家以土星落下，結局最貴。
HVH_010_00000112	支龍而有貴局，發福貴於幹龍。
HVH_010_00000113	又支龍只收
HVH_010_00000114	享幹龍之一过，水与逆形疆不朝人所以為貴。
HVH_010_00000115	吾家福墳帽席，御屏落下其應東宮侍講-近案玉带砂家星镇水口。
HVH_010_00000116	此等貴格，宜出王侯堂。
HVH_010_00000117	水稍涸，富不敵貴，贫多一贯堪典，所謂8水木蘆鞭貴格也氏阮正毅福端总廣福正安立縣。
HVH_010_00000118	10福蓬店慶6福度知縣御贡真情百惠泰单控领安美敬達公得福地。
HVH_010_00000119	福蜜居。
HVH_010_00000120	6福盛。
HVH_010_00000121	6貢茶兰真性6福康。
HVH_010_00000122	福全圖福规。
HVH_010_00000123	阮氏宗譜前誥授光进輔國上將軍。
HVH_010_00000124	定勳長阮衣冠之始云：十二月二十七日忌。
HVH_010_00000125	公乃正善公之子，顕有封爵，是我心。
HVH_010_00000126	六月初十日忌合蒸青池縣姜亭社。
HVH_010_00000127	90。
HVH_010_00000128	苗外庄而来奉天府。
HVH_010_00000129	按：我阮之先未有改。
HVH_010_00000130	相传初是清化宋山嘉吾族長支侍郎類庵公著譜書。
HVH_010_00000131	始祖正善公配鄧氏一行，號惠安公，八月二十日忌，夫人二月初五日忌。
HVH_010_00000132	注云：按此年代久遠，名墓所不得其詳。
HVH_010_00000133	始祖吾族八壽昌之東作至。
HVH_010_00000134	按朱子家禮，始祖始遷及初有封爵者，為分國朝之嗣德十八年，已四百年余。
HVH_010_00000135	福上祖清闲公投輔中，
HVH_010_00000136	.國上將軍，领定勳衞軍爵，安美男，有封爵，当為我阮衣冠之始。
HVH_010_00000137	今修譜以始祖公，而書公乃正善公之子。
HVH_010_00000138	本族春祭當及始祖之所自出，则書正善公考批于紙牌祭告标。
HVH_010_00000139	10。
HVH_010_00000140	禮之意推行之，庶乎其可。
HVH_010_00000141	10。
HVH_010_00000142	中二代清闲公房，配阮氏，號慈惠安人，享性女二頁，節純美。
HVH_010_00000143	三月十三日忌，生子六男四。
HVH_010_00000144	正議福莲福真。
HVH_010_00000145	1接考姚並合蒸青池芳烈之原发心低下盡處令。
HVH_010_00000146	11之雲仍貴顯善风水者，咸目於斯墓云"接此福地，吾先曾行黄甲侍郎昌派侯恭修世譜，見著如此，今從之。
HVH_010_00000147	+。
HVH_010_00000148	三代正議公敏连公房謚正議故黎锦衣衞外直司舍人。
HVH_010_00000149	已牌生，十二月二十七日，忌，發心處。
HVH_010_00000150	公敏连公長子璧，字王畿。
HVH_010_00000151	莫福海，廣和五年乙已年五月二十五日。
HVH_010_00000152	12。
HVH_010_00000153	配潘氏一行，號慈顺男玉福端。
HVH_010_00000154	福度。
HVH_010_00000155	福盛。
HVH_010_00000156	福祺。
HVH_010_00000157	福规，十月初八日忌。
HVH_010_00000158	垒芳烈澳茫爬，本縣金萃坊人，乙巳年正月十一日已牌生。
HVH_010_00000159	1。
HVH_010_00000160	生子八：女三晏，右婆仕勇。
HVH_010_00000161	晏教按：此辰有太傅越郡公营在本村之西北，日常地架，疆占地分。
HVH_010_00000162	因此村民漂散。
HVH_010_00000163	公乃僑居妻金华坊八鄉飲于東大甲，然試籍户籍，猶仍本村蓝额，至陽和甲寅年，始回復云。
HVH_010_00000164	四代正議公房女婆右，俗號浚場。
HVH_010_00000165	嫁加福縣長津社。
HVH_010_00000166	男第一，諱字王美。
HVH_010_00000167	丁卯年九月十九日戌牌生，官寺丞。
HVH_010_00000168	寺八十字玉。
HVH_010_00000169	13。
HVH_010_00000170	四月二十一一芳烈之原滇灘爬日，忌冷已已年，生，爵七十六。
HVH_010_00000171	清化雷陽上。
HVH_010_00000172	13。
HVH_010_00000173	男四福正心廣真情。
HVH_010_00000174	惠泰。
HVH_010_00000175	女二台明，十九日爵终，蒸芳烈堰衞，生子六。
HVH_010_00000176	男第二。
HVH_010_00000177	福度公，九月二十四日忌，誥授茂林，即知縣。
HVH_010_00000178	公乃正公之第二男，配氏號，二十四日忌，生一男名茶，九月，男第三不得而書之也。
HVH_010_00000179	男第四慕之，遇劳家越郡公霜占村居，公移寓金萃外卿卒，八月十五日，忌，蒸青池光烈他麻爬。
HVH_010_00000180	配范氏，號慈悲金萃坊人。
HVH_010_00000181	孺人工行周全，仁而且德，陰功之所自也。
HVH_010_00000182	二月初七日，忌光烈社中村正他麻处坐甲。
HVH_010_00000183	向庚生一男。
HVH_010_00000184	锦琳。
HVH_010_00000185	按吾祖福祺尊公元配慈悲范孺人譜書：光烈他麻起，孺人亦光烈中村正他麻爬坐甲。
HVH_010_00000186	向庚想是光烈名地，吾族多圣，此必有偶得。
HVH_010_00000187	惟族惟長支省基，次支不省一般。
HVH_010_00000188	次支点由管認兵火，長支流落。
HVH_010_00000189	14男第五福规公，公乃正公之弟。
HVH_010_00000190	五男。
HVH_010_00000191	14。
HVH_010_00000192	女婆仕勇。
HVH_010_00000193	女婆姥花，號思心。
HVH_010_00000194	4
HVH_010_00000195	五代福端公房男長子諱石，字玉瓊，知縣，生男六传只四世。
HVH_010_00000196	公乃福端公之M，男配潘氏，號淑寶。
HVH_010_00000197	生男五女二：次男阮金遗店庙憲男第三真情公，冠带局富润身，局爵富润男夀，三十九，四月初四日，忌煙柱。
HVH_010_00000198	丁未年生，官冠带（按金孺人，彰德縣美仙村人，三十歲而煽，家贫子幼，乃强携。
HVH_010_00000199	初十日忌，葬芳烈船府，半月照女生子二男：女婆明嫁金萃儒，生范姓，二子回外贯，倚恃兄弟，教育二子，至於長成，節行周全。
HVH_010_00000200	男第四惠泰公，四月十二日忌，葬船府。
HVH_010_00000201	癸丑年生。
HVH_010_00000202	治，字文春，鄉试中生，徒，爵七十。
HVH_010_00000203	福度公房.。
HVH_010_00000204	配范氏，號慈筆，生男二米媚，三月二十一日，忌福祺公房公福祺公長子璥，字福全，壬辰年生。
HVH_010_00000205	姿貌豊伟，天性友道.。
HVH_010_00000206	'1。
HVH_010_00000207	三舟私田，坐癸向丁，忌莖慈廉縣羅内社阁厨陰心。
HVH_010_00000208	配吴氏，號慈恩。
HVH_010_00000209	六月二十日，总莖金萃煙处，金萃坊人，有贤行，家甚寒薄，市井輕薄爽焉，所不忍为篤生大王公感應之理，断乎毫髪之不。
HVH_010_00000210	其子熙公登科，官至参政，封爵，爵九十孙。
HVH_010_00000211	類庵理按古語：福德在母，不誣吾族美，即金氏夫人。
HVH_010_00000212	頁公登黄甲，官侍郎侯爵。
HVH_010_00000213	吾慈恩吴氏夫人，贤行篤生大王公孙曹郡公，衣冠累世，母氏之德最開如此。
HVH_010_00000214	范必有自日祖宗姚亦在其中矣。
HVH_010_00000215	文正日，吾祖宗積德，百年，乃發於吾，大約言人之興也。
HVH_010_00000216	黄、甲七代俸九代圖兰下以代六。
HVH_010_00000217	\fr$甲支六代参政口有倫。
HVH_010_00000218	10。
HVH_010_00000219	雅達侍即訓勤莹冕。
HVH_010_00000220	該硯棣準循儼伴儋。
HVH_010_00000221	似代仍真情。
HVH_010_00000222	-0。
HVH_010_00000223	真培有有佺。
HVH_010_00000224	代1代。
HVH_010_00000225	米槛代代支乙圖兰下以代六。
HVH_010_00000226	贡茶全。
HVH_010_00000227	副律。
HVH_010_00000228	00。
HVH_010_00000229	A九七代代五代，六心坦直曹郡公總兵使成體圖兰下，以代六支。
HVH_010_00000230	丙福全。
HVH_010_00000231	0。
HVH_010_00000232	忠厚公大王激謹知户番鄉贡付。
HVH_010_00000233	18。
HVH_010_00000234	郡君赠勇熙雄團皓，翰，石通多骨，有梦有增A。
HVH_010_00000235	子謙九代楊志晏。
HVH_010_00000236	清花譽九代儀志荣古心十二観安德T。
HVH_010_00000237	十做代十代淡颐容玩爽清携偵耀喧煜九肩九代，代又徙安居完志十述花志心。
HVH_010_00000238	2。
HVH_010_00000239	均益仍彬式.。
HVH_010_00000240	諸錐操慎花德志染觉比接繼年。
HVH_010_00000241	20見恐例花奠杂林花锦志卿詠鑑）十洞花持芯重師措赏法林志沉鐸荧繽綱。
HVH_010_00000242	美猶花桢，向安来柔。
HVH_010_00000243	佃枕天玩白代理璋珠琦琅卓復瑞珩瓊選天祥忠政琦璨桂汝遂璇玩凛榜講諒花天克本從球城。
HVH_010_00000244	熙吉啟成強項，碩具俊岩大天，十心参泰吉志。
HVH_010_00000245	十三代雲慶天輦和萬永未九志奏琨衮科敬志道正焕赐-十羊代超庚楨祥柞露青宽兆S。
HVH_010_00000246	留硕，菜丁发貴，自此而日大天道，倚伏如此，夫接吾族，自清闲公至参政公大王公三支丁極少剥，男長富润，男真情公，房官員。
HVH_010_00000247	父護事郎，大安縣知縣，封蔭朝列大夫。
HVH_010_00000248	22。
HVH_010_00000249	参政公传公华青池光烈社中村謚淵邁，六月十二日忌子，年二月二十二日寅，牌生，體貌豐伟，性警。
HVH_010_00000250	公乃真情公長子，席名熙，字真培。
HVH_010_00000251	丙M尊公，二十八中府生，三十一，中监生。
HVH_010_00000252	三十二，春试中三敏，善椎变。
HVH_010_00000253	少孤贫，從母店外贯美仙村，及長叔父惠太公無嗣，因撫育之。
HVH_010_00000254	二十二歲，始就学于同族功親侍郎场，三十九，祗受棒聖衞典籍，職，四十六，隆，大安縣知縣，在職九七年，丁仕，满，八十七，以子貴，受封興化處参政子爵。
HVH_010_00000255	初從先人僑居金华，贯陽和二年甲寅，侍請侍郎與公率本鄉諸耆老謹啓陳鳴蒙赐業，回居東作坊，構家于蕉鄉村许中處陰康湖之傍，以亥龍作乾基，巽，向後雨被金华侵侮。
HVH_010_00000256	公與燕嶺，公出爵八十九，力猶如疆仕，时力争辨三四衙，始得审居。
HVH_010_00000257	至今民丁蕃衍，村舍稠密，公力居多焉。
HVH_010_00000258	配江氏，生子四男一女，三子，孫泉多，家资富厚。
HVH_010_00000259	處之，亦泰然自如，全無愠色，人咸以令人。
HVH_010_00000260	金萃坊人性樸寔，不事矯筋，惟知勤儉，以相夫育子而已。
HVH_010_00000261	一生未嘗以口舌争人，雖遇世間所難忍之事，以婦德許之。
HVH_010_00000262	享子四：男儔女三，廉謹信，後以子貴封令人。
HVH_010_00000263	壬寅年十一月二十五日（卯辰生。
HVH_010_00000264	享功伸女三全成榮，男婚女嫁，顾畢而神游。
HVH_010_00000265	本坊人。
HVH_010_00000266	性爽俐，有姿色，擔当内治，工行周全。
HVH_010_00000267	生子六，男三萬。
HVH_010_00000268	23女槐早不改嫁，節行周全，壬申年生，嫁金萃人，生男二员颐。
HVH_010_00000269	18a。
HVH_010_00000270	翁貢茶公房公乃翁貢茶公之長子，米號忠賢，男長配米，六月二十，陳氏行，三號亮，先日忌，五月二十八日，忌垫芳烈枪網起，生男橙男，次諱媚，享男，長官员。
HVH_010_00000271	父福全公房故蔡解元賜進朝誥，投特进，金紫榮禄大夫大王，字玄微，忠厚阮相公郡公，封中等。
HVH_010_00000272	福神直温，文雅聰敏，才俊大度，宽和。
HVH_010_00000273	大王公傅國玄孫理恭譯奉李黎德隆六年甲戌三月二十八日生。
HVH_010_00000274	时左骨串起，方幼，乳母浴之西湖，適有北客客天庭高。
HVH_010_00000275	24，飲手揖日。
HVH_010_00000276	是的賢能，汉之良，唐之徵矣。
HVH_010_00000277	早晚必見扶王手段。
HVH_010_00000278	年十五，受業于本縣知縣阮東山，甫里人事未遑，令就彰德陳長史門請益，因歸閉戶。
HVH_010_00000279	皖及二年，驰名場屋先生。
HVH_010_00000280	以公攻書三餘，自家研究，年二十四。
HVH_010_00000281	盛德五年丁酉。
HVH_010_00000282	1，有東床之送，以其女尊人妻之，不論财年科，應考四次，並優八试，领解元题督范公二十七丁尊慈服関，以文會友，四方名士不
HVH_010_00000283	遠，千里相尋，数間茅屋，占一儒林相與。
HVH_010_00000284	章陽梁茂勳。
HVH_010_00000285	芳桂登仕先豊世榮挽河阮大蘭。
HVH_010_00000286	廷表。
HVH_010_00000287	定香。
HVH_010_00000288	世济，皆其窗契，学務端强。
HVH_010_00000289	清溪杨公青威。
HVH_010_00000290	吳俊茂。
HVH_010_00000291	大中阮弼勲。
HVH_010_00000292	25其本而博以經綸一事，不知以為儒者，耻天文。
HVH_010_00000293	醫理兵書，無不詳備，无嗜于堪兴。
HVH_010_00000294	會黎制有虎榜之遗者，有都俊科以待宿儒憂。
HVH_010_00000295	時寓金华，百有餘年，北風燕馬之思，慨授常信府教授。
HVH_010_00000296	尋丁尊堂。
HVH_010_00000297	政熙公率諸者具本陈鳴村民，始得蒙回。
HVH_010_00000298	然興感陽和二年之甲寅，同與同族功親参舊居安業，公定有大造於吾鄉也。
HVH_010_00000299	以其鄉地
HVH_010_00000300	叠耸樓臺，後枕明山，前臨湖水如镜。
HVH_010_00000301	巽之近昇龍，水口，神秀之所鍾起祖自敬天而来，虎，風雲一带拜堂龍两边合拱，隐隐大將結營。
HVH_010_00000302	26之狀。
HVH_010_00000303	庚龍乾基。
HVH_010_00000304	巽向。
HVH_010_00000305	所謂地重人傑，不在兹乎！
HVH_010_00000306	遂卜築焉。
HVH_010_00000307	祠堂此一區宇也。
HVH_010_00000308	星移物换，向今更幾人家到。
HVH_010_00000309	我便云"我是主人，何須苦累心思。
HVH_010_00000310	世間物Y一出宰慈廉清白自持，不避權势，豪東，終待世間人耳。
HVH_010_00000311	奉有試諸守令，公詞理第A手，吏民畏愛政行。
HVH_010_00000312	统及二年，奉王上訪，及對公才堪大用，僚朋如出一口，特召至公年四十，令充王世子大。
HVH_010_00000313	傅良穆公輔導，遇以賓師，數延問焉。
HVH_010_00000314	公對治道在於知人，又須近法祖尊，又日才以运用，德以服人等條。
HVH_010_00000315	明公喜，謂王佐相得何晚赐。
HVH_010_00000316	27因细繹聖賢奥，参稽帝王治道，著為君君臣論（另見明公，覽之殊深，奖赏。
HVH_010_00000317	解衣與之。
HVH_010_00000318	日魏徵下，渐当不是過未。
HVH_010_00000319	我明公病薨，賈傅之悲懷王华同一情也。
HVH_010_00000320	嗣奉欽差清化之農貢相地安王母西王继壳勅公相吉如儀。
HVH_010_00000321	及還首令良穆王稍長之公子三，鄭世嫡柄其長也，背委之，請諭公然日前一相知。
HVH_010_00000322	無階，上答詎意。
HVH_010_00000323	王上属令師教諸孤，酬恩有地矣。
HVH_010_00000324	教王孫也，有法，引經諫以名義之所在。
HVH_010_00000325	正和五年，陞吏部郎中兼知户。
HVH_010_00000326	公謂"令既責在師資，而復兼理财賦，不無。
HVH_010_00000327	28詳彼客此，乞還知户之命，講庭仍直。
HVH_010_00000328	壬成冬，王次子謙郡公病，亟議立世嫡晋光王攝政，委公为之誘輔佐势位隆。
HVH_010_00000329	公病已，授節制開府。
HVH_010_00000330	或公乘機懲謗百端，遭此危疑不测。
HVH_010_00000331	公毅然忠不摇。
HVH_010_00000332	上尉晋國公阮公嘉璠言"九闸節制府鄭主國柄，意解謗遂寝。
HVH_010_00000333	丁卯春，節制謙公薨，王孫太八承大業，開節制府，飞尚書前革安，是為少王。
HVH_010_00000334	不日，即正王位，统率百官。
HVH_010_00000335	詔户部左侍
HVH_010_00000336	言"戊辰月，王孙隆太傅。
HVH_010_00000337	晋國公開翊國府，與公為之輔佐，代傅勤劳，赐進朝。
HVH_010_00000338	隆工科都给事中，赐爵八王。
HVH_010_00000339	2。
HVH_010_00000340	9年之間，脊寵日隆，喟然日"功名有天命，人何與焉！
HVH_010_00000341	吾惟知奉教公子，报先公知已之恩。
HVH_010_00000342	今豈知師傅之重有歸。
HVH_010_00000343	壬申，夏，公樱病，王上為之修文祈天请祷，病轉廖，復作自悟短修有命遗嘱謂"吾書生為王者，師子已在朝，尚復何愿！
HVH_010_00000344	吾可安心瞑目。
HVH_010_00000345	正和十二年壬申五月初六日，公爵，終，年五十九矣。
HVH_010_00000346	計王上深為之悼惜，輟聽政三日，命官護理丧事。
HVH_010_00000347	扫，以文致祭。
HVH_010_00000348	原卜詩藏于金縷文村之原成，葬王家深軫忠，赠工部尚書。
HVH_010_00000349	顕郡公。
HVH_010_00000350	景典六年乙丑，封中等福神直温文雅大王。
HVH_010_00000351	景典四十六年（乙已，端南王正府致告，追封大度。
HVH_010_00000352	宽30。
HVH_010_00000353	皂肆，準世承礼，春秋國祭焉。
HVH_010_00000354	王赐東作坊中寺及市上情下十九，率，每年春秋祭以太牢著。
HVH_010_00000355	兹節錄衍繹，以便登譜。
HVH_010_00000356	先公手澤之遗。
HVH_010_00000357	按大王公自撰國音事引詳細。
HVH_010_00000358	黎正和之初年，配福奉藏，以家寶兰范氏封赠明敏容儀純厚忠直仁德嘉行。
HVH_010_00000359	贞節麗正，温和莊敬，號純淑。
HVH_010_00000360	顺人顺人事録。
HVH_010_00000361	玄孙理恭辑
HVH_010_00000362	牌生考题督文峯侯，字清廉，姚黎夫人，順人蘭金年坊人。
HVH_010_00000363	壬申年九月十七日寅-，將官女也。
HVH_010_00000364	顺人姿色清麗，有婦德相公园音事引已，語甚然。
HVH_010_00000365	相公居官清介儿請。
HVH_010_00000366	31託一文不受顺人節儉官俸，所餘徐徐買取私田在芳烈塘槎處十四畝餘。
HVH_010_00000367	今子孫猶得籍其餘蔭云。
HVH_010_00000368	又買金萃本鄉私湖四高餘，以供東作歲辰之祀。
HVH_010_00000369	永遠令范氏玉承厥志，不得违越。
HVH_010_00000370	其秉心塞淵可知已。
HVH_010_00000371	婦從夫貴+，位號尊榮，男女賢且貴，盛德天報不誣。
HVH_010_00000372	生子五男三有用。
HVH_010_00000373	熙朝熙雄女二女，端女圆，顺人局。
HVH_010_00000374	七代参政公房女廉，號淑善，生子：男儒質。
HVH_010_00000375	女景嫁本坊縣丞廊姓名，有女謹，號慈道，生男二嫁金萃，生徒杨姓名，登科。
HVH_010_00000376	32男第，賜丁丑科弟二甲进士特进，金紫荣禄大夫。
HVH_010_00000377	刑部謚雅達甫珍，小字传以黎朝景治六年戊申十一月初一日，尊令人仙去，失恃廢業。
HVH_010_00000378	十四歲，從大人往任大安日事，兒中痘毒，右眼失明，年九歲，始入学。
HVH_010_00000379	十一歲，稍能文。
HVH_010_00000380	十三歲，應縣考四場，名在弟四至八，试中府生。
HVH_010_00000381	十九岁，結娶戲。
HVH_010_00000382	十六岁，始愿留家，從学于唐安憲範監生阮公之门。
HVH_010_00000383	然前無警策，作報任情，业終不進。
HVH_010_00000384	十七岁甲子年，以进士力批之，從後学于辛未甲第。
HVH_010_00000385	葵陵阮尊師一岁，先從学于克念上。
HVH_010_00000386	阮尊師得四五日时行文先生慎人，成其家室。
HVH_010_00000387	此後雖挟策從師，或不满一旬，或不周，得宋仁宗一纪，未幾又卷而懷之，业幾荒矣。
HVH_010_00000388	二十歲應试，又落。
HVH_010_00000389	二十歲，闻天禄何尊師始中戊辰科。
HVH_010_00000390	翰苑講学于京師，因從慎人令兄往受業焉。
HVH_010_00000391	時場中有聲者，獨慎人令兄與石炭阮給事而已。
HVH_010_00000392	甫待函丈，得二。
HVH_010_00000393	三個月，文詞日进。
HVH_010_00000394	先生嘗以臺阁器奖譽之，且勉以有志竟成，勿以小瑕介意。
HVH_010_00000395	自此始龟勉従事。
HVH_010_00000396	會试落弟二十五，時在正和壬申年，朝廷厭時文之浅，学業稍精。
HVH_010_00000397	二十三鄉试，中四場，弟五名，二十四，應辛巳科。
HVH_010_00000398	天禄先生已蒙寵用，不暇講究。
HVH_010_00000399	甫因闭户读書，日取當陋，思古體之雄渾，因下明詔，禁暗属蓝文，用立意生字。
HVH_010_00000400	時33，始到纯燕之境。
HVH_010_00000401	甲戌年，會试，是科三場並禁暗寫止弟。
HVH_010_00000402	一時名士所肆之业，预上捷者，私淑艾之。
HVH_010_00000403	一年间，参互研究，場猶仍舊。
HVH_010_00000404	甫见其中文理有一三處未稳者，因界革之。
HVH_010_00000405	以故。
HVH_010_00000406	兹科试名文在孙山之外，然不以是而自沮，益肆力肆習。
HVH_010_00000407	丙子春，慎人遭産病，幾二年餘，医治弗效。
HVH_010_00000408	甫因偏覽醫書，搜求方藥，参與時師，療治稍愈，水上之船幾退流矣。
HVH_010_00000409	丁丑。
HVH_010_00000410	正和十八年十一月，會试四場，並用立意预中進士，弟十名。
HVH_010_00000411	十二月，庭试，预中弟二甲，弟二名。
HVH_010_00000412	戊寅三月榮异。
HVH_010_00000413	五月，應制應命而已。
HVH_010_00000414	九月，投翰林校理職。
HVH_010_00000415	已卯，鄉试欽差，又安監察。
HVH_010_00000416	庚辰，會試，欽差同考，庭试，又充讀巷。
HVH_010_00000417	壬午，鄉試欽差京北監試。
HVH_010_00000418	癸未四月，奉差宣光興化二處督同。
HVH_010_00000419	是年會試，角欽差同考及庭试读卷。
HVH_010_00000420	甲申年，承乏，受山西處憲使職。
HVH_010_00000421	乙酉年，試，應京北督同。
HVH_010_00000422	庚寅年會試，欽差典文衡。
HVH_010_00000423	丁酉年，奉受國子監務本處場。
