sentence_id	sentence
HVH_001_000014	坡停食童虎烟無堂水口强油加线空埃侯守朱氧席空强有散聚别侯H典穴本粤色傳回竜後薄最赚横竜無者認強顺竜床+庄案山水渚交合前堂授异水去风吹固形穴乙辰非直顺蛋格真童横回顺通貼部書圖#固上分席庄合元辰让梦
HVH_001_000015	回麻直水效接诸经玄武二易拱空5横西辰仍半虎砍作亲朝穴中来童万里千重面前吏凭星举朝術微让皮交堂水改術右边護砂長抱相連托砂起顶高山雄旅的诺遇前堂异白虎街源燥桥發源水到洋又放边左臂寔家直童落山高起重重长
HVH_001_000016	界横右投中書圖生得尋童法文色排更群穴意脱朱詳五星变化非常干形萬妝武文謨才兼将相侯敢当二代拱特次辰長详火辰穴保埃详形和劍長岳刀殺氣瘟庄差火星手固富开水能制火極佳台果顽金剪火强加法意埃和城得床固眼仙
HVH_001_000017	鄧穴千年久長穴辰發侯王双渚認詳辰拱消食木星脉直麻長国枝固台木常固平4心枝辰庄差若朋瘦小坤亲貼未别矯埃群常求直木之剥心無单用皮棋生得清秀才贤發仍文学科權功4輪醇金星唯固变体双形極圆金窩衣色傳门头部靠
HVH_001_000018	笨边辰学貼竟穴極台萬县一失埃侯庄食生得武雄强公貴爵侯王重權次红辰穴金加铺夜了艾边色色直方辰起项高論麻固市庄台除艾级氣葬蒸穴乙共城高火异頑金無停用渚認乾金本色陽又無陰氣異殺空基盘葬意钟形加詔秘麻魅
HVH_001_000019	中心高起文金氣庄差即辰凭殺祸未土星穴意吏傳有動有穴乙連生得重厚方圆贤和田牛盛旺多發福祖吏发老强数全家斗六整正高边動边市辰提边准高床异土角祥共氣醇乙旅数土穴陽氣乙連危生得軟弱愚瘠病患难拱展傷祖拱绝嗣
HVH_001_000020	朱常助穴狭色停。
HVH_001_000021	屈曲意果水星体辰羅列麻形酰低迷体面胡途如形犬队或形牛或加坦突手田或如曲尺连绵床题貼形朱渚差水星穴油埃拱水星辰秘生金動辰仕葬诸肺席或果氣仕群除本身生氣石金泡生木辰拱21穴市固差生得肥大平台公侯卿符乙
HVH_001_000022	荣蒸穴葬水形2.已官顾吏丁整得功名買又若明水之朱詳水窩穴意不詳纯無氣生疯湿辰用固欺死绝穷疼病五星变化强年火辰生土余侯鄧台土辰生金輪金辰生水法最常水辰生木朱詳种生氣固美市差法尼诸呐劳埃尋鄧用金辰
HVH_001_000023	封木停之木辰射土分土星封木乙辰五星正体色傳0尼畏點穴更偏朱詳肆乳突法常小眠保每方朱钱仕ツ或凭於顶高山乙果早發侯王埃青群和丰地横台辰闲富辰高边营种辰固穴和形祖鸽市穴伸尋察提大金如水土乙果極乳辰除氣融
HVH_001_000024	来反連本身台边乙易众城手如廣笨边运麻固诺辰连假富葬辰绝嗣免家蝉翼变号浅乳買蒸貴形穴长生得荣乳餘氣生外久辰差双如長乳坤素度或氣於外頭或界邑食乳空得邑吊群台衣界氣脱色苔定無子息穷譚或数个詳氣穷乙庄為歇
HVH_001_000025	乙常生边空-高那咳吏瘟果假乳不詳庄肆穴法庫台如2麦插排台边外頭吏固向运部辰固顶動道高合如体昂精挹皮担除裁葬運六法葬行長次調發千年寿長挹翅害青朋镜後頭固動边数微洋腋水合边外平如免家台边請狙向色害
HVH_001_000026	弹姿吏害弹氣巧辰滑遗淫風辰台边男女盛昌若朋误用己别离钟床台边梦庄药向内己辰暴虎行文劫徒为吉氣並无朱荡掃臺圖尽空覺蒸停用胎朱别真童币0突种動高辰湿开色边城土星是突金星果边手面輪突高水星突木台牢长生氣
HVH_001_000027	童市庄晴生得特造英贤威權率埃連监当武辰振禦假形傷果法色論詳后竜虎方吏盘貼朱别詳乙要散氣計之单獨危仍死陣刀兵為殺氣右虎标排意辰陶氣虎陽意行带貴文星木大白尋韵点大法常加藏风聚氣别諸吏排左石朱及余台常
HVH_001_000028	發文脉行連带身土花巷文人重椎行仍朝穴前益世功各意边旗鼓相行朝容坐功名当辰意行床一一吏生支左边朝拱辰荣左支屈曲長行贴共固情向服台三台五站排界貴穴庄美童辰發批發市埃敢皮虎山起威带鼓带旗带创带刀光供服
HVH_001_000029	朝S寶镜桥排生得宫女卒台异家仍娘国色天香女人辰特居發特武戰官高重虎山雄勇相連雄益世本傳普娥眉王要用辰發仍美雄辰宫女个穷宫把麻軟弱风長行不颜乙辰台雖因形穴支排有無水乙辰画危長男庄坤东近意位土金生得
HVH_001_000030	愚味最沁苦逼辰困疗敗辰越离卿亲祖麻於塘竜麻短小强傷帮辰刑殺天傷病疾弟侯台毫麻射穴强如刀刺吏部穴长射正兵刀死陣曾堆得反庄制陵区吏得背忘無意坦长诸用仕床沛行之徒元龟辰乙沛欧童頭固沟湖庄城耦辰病疾朱連生
HVH_001_000031	得疯疾連绵床左边韵氣色詳右边白貼右突起高長行不顧市麻食生得暴淫荒竟仍塘仍趁虎边情吏向2回顧不及长异影東西父子相离長支敗次支塘边直/逼穴女人凭仍遥荒铁虎边交射边龙钓讓拱交牙飞果兄弟不和相阔相乙果
HVH_001_000032	庄空康色通边男人敗無另車行軟的歌料害仍掃寡婦傷台10-生得疾病相連闸口左夕常刀兵死陣灾辰直脱梦虹女人困难店仍政虎行席庄回界鼠坤求平安星衣界極貴照荣茂花三台應穴长坦發花都公西方天傷台朱翟吏计墨北向紧
HVH_001_000033	急南和光明南向固案大金土重重子孫继世興隆盛市面向北方案近强貴朋當酒界穴意發为幸近台油席虎頭拜相强加群山外是要貴台如得扛梗拜向穴尼辰發王楼臺應前堂發特富貴即埃青眉宝镜插排女人生特乙辰宫犯批方荣昌穴
HVH_001_000034	市面向东方木星作案文章清奇卵水直向与生紧急周藏风聚氣穴辰居中要富貴千支萬派重朱雀案前生仍文官童坪面到君王皮固重椎吏固聲谷東方才子男兒恪通明弟一中秀水照六前東方小火相連-貴诺明堂辰顕代荣花奇峯卓華#
HVH_001_000035	照前案生得！
HVH_001_000036	通明向南前案大星长界文筆色停昌荣台边意有情明堂廣大宽平强加水曲支玄乙字全家康强朱雀长色論詳0要玄我北方朱譚金又水又列排北方開帳皮及M御屏宝盖向發得福毒英豪顕荣胜数祖吏多丁發马吏生力要男强女盛顺和仁
HVH_001_000037	塘文武全救封為玄武高峯譚方畏獄訟共乞眉刺父子别离必然無也之家土宿射乾亥穴玄武长色論来吏論朱雀穴座前堂诺分午方前案土金果目疾古色傳南方间大北方可角加穴前服乙胎案尖锐和维射坐辰昼嫌有水山水镜冷他寒火
HVH_001_000038	炎南岳乱盘水麻割前堂固江長南痛心惜頭中竟所落退官水星凭於顺案高客陵主防实影艾果玉為果痛南方高遇前堂生儿愚秀業高辰朱青眉低平心應法依创常金幅大位病疗喷疫南方火角射照正位市定有火星迷迷催身作案之長男不
HVH_001_000039	利则为陰魂方案高落角方見依如绝命庄差异東方案土旅加雯尼那位乙1图台金東位庵目乙田池四角异射之前继嗣無人南東亲斯朋加逼案主人强油日云武吏論12乙底若朱俺四薄最嫌顺夜铁准添养毒役须陵边高尊谨到企侯特
HVH_001_000040	数坦市脉断後不忠課辉听頭麻僚云武斯固重撩已寡水後頭法車長男急情崛法朱柔求可以避則脉東来行路截昂除方不論方可防到頭朱詳而不防近則可木星直射强油量油空敗绝乙辰天傷衣色代方保傳朱别详矯差金催射後坤方特光
HVH_001_000041	铁空坦要求路截世危後頭铁計之吏計排圖朱别浪類五星。
HVH_001_000042	肆乳突法常挺和外案内堂分明色镜山水有情胎朱别爆形余城左来水放右边右来放高武穴衣制辰脉尼辰湿尼意突辰是連直意和法用油由突地部朱詳突展穴向陽氣厚高中陰陽童道通用别朱透担行童程浪顺逆吉主家市低辰於高些尋
HVH_001_000043	陳混金星辰命一开腐长学庄群梦木星無節用皮若朋木固生支企强火星本色纯陽尖頭锐氣或長或开高两水聚食水能制火火敢当长穴發侯王双离拱貼祥差为火氣多灾火星上為西氣寒朱城案高山用顺水辰通童顺童運精場蝉翼雯外
HVH_001_000044	竜身西北辰案斯案山高道本身旅無穴眠埃任实中心動高文道中外台脉边右做皮接棺秘加法反席夕拱停兵乾乾辰水直中横東脉自左来到頭做度昂介皮横西色别尊入依色敢参外吏合術数辰停破頭竟来朱起边黏朱若手脉直麻些左底
HVH_001_000045	连刚乾玄生文寻朱凭高山仕夕庄仍坦缺乾天租吏長男不全嗣仍界子系照國千原子生校員水及朝3差免最張山强加顺竜运水良台穴前堂但救员更目客水交进外关水胜财急求急店?公发即辰水印旺山水长辰相当庚意八首5
HVH_001_000046	轉乾收兆卵水余乾頭荣童辰立向丁收庚水公卿和竜向丙正收美水内堂丙童麻立向状水荣昌台景秀家硬貼来辰些仕用两午丁大宫金星受穴诸用火童八土余年未童生穴乙庄美金童水竜入火台壬竜木乙钱丁火童封水元油固形穴乙多
HVH_001_000047	灾庚辛童众清素木山金童生水强金能生水水旺台連多灾為相封不諧相生辰財旺丁最辰王相公卿辰共邻功各五行生射夕頭来余童虎格黏苯皮油埃元火向庄台火命水向乙多灾木命金向不諧土命木向有穴即辰别咏封山封向依和庄全
HVH_001_000048	竜相封庄城命席相封连封定命全唯浪竜虎席之不命己辰安封辰难泄氣未强电命号儿人嗨未详尽旺制分金立向色来和顺水仍牢顺童情向如曲异色边城水辰曲让选长果竟顺有情要排矛布强回童S诺辰北鬼庄回街景竜運莫求甚界
HVH_001_000049	氣結後頭傷拱调向运逆辰向更艾止辰向辰向吹片长片短雷到頭首市详顺向吏诸扬外形加措夷台精平两橋庄差油床若朋砂向长竜辰些停乡浪固案固塘法逆辰氣荡冕家顺辰氣結全家朝盘法葬固山固水双常假意辰氣压贯融顺辰氣聚
HVH_001_000050	温和1上浮塵辰些浅庄深沉北方辰牵深為氣厚脉沉土色銀年朱北南风土别殊理市一定床胡决南方辰氣氣薄诸南土色眼更恪年黄间白乙雨催漆於海双共認具堂水侯氣厚健平山川認詳竜虎台边别情向背余城台畏竜行遇渡河双固
HVH_001_000051	辰脉遇来庄群黄氣世催麻冷法葬保明夫保朱歇每情诺让红洲影腾变连童影化尔童四酒核服固善辰若朋偏重关边长竜贱連影顺行诺麻童止乙辰水交泉貼来朱担吊到頭或湿或高详夫貼山水相當席让吏辰山回须来貼水放光油顺油递
HVH_001_000052	个侯别朱行童挞古圖貼朱透歇*众侯敢当尋童挺明堂边竜虎每塘朱台夫貼竜虎排有山無水乙刷假竜向穴後或横或道市行辰竜砂色遇虎道左水到右辰连荣界山水有情来牢贴穴法氣微分支分脈向本身红用調固水分到堂辰吏交向前
HVH_001_000053	蛋形牢湿辰起意静展取動固蝉重辰精雯秘外潜固風吹木星取命取皮土星取動火星辰水辰取動堂水意兴有穴有堂世妨明和金星辰拱批仕用吏站堂水吉有塘典六辰空群胜堂前聚水天心無堂穴古今色傳堂加仰掌牛眠证面前精水字一
HVH_001_000054	面前名水放微闸堂色支秋水放每亏朱停成辰易基旅开陰基每形朱通堂水色認边部水口吏認形共合诸竜须到废眼力S群乘虎砂水到朱皮放最交襟闲頭台开水接展曲者和旺报和法长辰台埃群疎辰固差神仙养郸尔快双麻眼力固木尔
HVH_001_000055	钱法目北國流傳讀國語艾篇朱詳底秘法家藏黏辰批招狩極制照穴每尼未辰点穴正内堂外案朱詳辰左右举方玄武朱進学兆法得粘辰朱别仍限吉函法辰师辨来童油顺油逆朱穷每家朱通右白虎左青童程朱运台潜四方拱色度介站星体
HVH_001_000056	每皮半金木水火养市乳突湿高形台边腋水分明左来右朱精法常吏站挺法明堂天心積水平表淡吏首心享守於边外一重案或客地盘提脉旺子午耶酉古令安排後须向前向後众侯酒立向挺案腥诸群偏倚麻局吏差案山市朱证分金吏拟
HVH_001_000057	法尼台进向符详分秘学外盘捉意自脉於无来食光朱别诸差市或乾或兼养色或壬或丙辰秘内盘边保侯学朱通分金立自企劳提童活朱别阳配偶合和陰来陽受法穴辰氣脉未皮氣皮接脉脉皮接棺横回顺通朱詳和法平辰台双离企儿市台
HVH_001_000058	正兰沛立点穴乙庄差法尼街黏雅浪道法冉华代朱别尔侯酒仕站秘道法尼分金天地造山水財玄黄逢就置水萬派千流形芳相依論聚會諸宜春縣左奥社左奥生書卦山本居西北西北水根聚之于天天本動見静可愛山自子至酉拱應皆钟
HVH_001_000059	夫傾補要高峯水当逸東南東南欲深大山本之于地地本静動处可求天高水自午至来朝獲正氣缺加地泰1山應现四辰清秀人才清清挺生水朝污八節澄清豪森森盛大形如f爸形和風輝兆騰世占三魁應如虎應和熊旗布名超寨尘,'
HVH_001_000060	高和天柱毒比喬彭兵水聚和川禄添酉位高蔽恶氣竜脑持寶印四方王帛森庭住虎额带金刀一拳功收達塞乾含情而不起一毫耶方水聚乘光明竜颜近而名芳四海此其貴地当微又有殺方宜戒乾山深水年求自定不期位水山才出不能自再
HVH_001_000061	那山應近典水选功立不成自水山不宿祸深多敗离山高坎水者不可云点坤空铁长言康勿堪暖键諸方同流派法立惟道服可觉經释本智心必待知正理必無要事卦善推累星拱五行識高深遠近盛衰明山水根源天地开法言萬端水定差一酒
HVH_001_000062	人爵修天復爵加讀經言惟善根世相出家傳相拜三辰分五行賦定三辰南辨五行五行相生生合應地灵钟氣辰三共照照太極分初重两侵而分四象洪荒自判輝煌天理光明天以三辰分五行而開地有八卦立方而别群星土星居乾兑土生全贤
HVH_001_000063	人盖世水星居震兵水養A木君子顕荣离木饮金生得旺多生财帛艮坤土得41氣兼應康寧玩論養生各所又观身旺諸流震并深水4我掌千兵离外水遠立火星羊南面應总栽無坟山外朝双正氣禄收萬力乾方山高金醒得所居19多
HVH_001_000064	珍宝長坤應土曜本家居富盛和平壬亥子三方應水北辰收四顧諸星申酉見金卿原任所貴廷亏木應長竿天禄享财多府庫丙午火登尖秀國恩荣爵任朝班庚辛学金印员光金星應富兼益贵壬癸星寿考年增鹤姜七丙午三方生火宿文書主发净
HVH_001_000065	菜寅耶成酉至子星连珠威辰四方加電掣坤申山浮金印和旗樣水星居寿享兼荣不時運五行論事抑示见二氣立腾表若雷霆所要相生临位又觉相对死形如庚电坤酉典朝总火木丙星函相寅甲卯乙辰及污土星二類恶坤长火封水害皆停
HVH_001_000066	辰忌金端由火木近寒成火总火盖因星七丙午丁切忘水星之腥壬子癸须防土火之名辰戌1C1金水西京申神刀切忘自内只宜向外作威灵未至寅总水宜山见平定地無湊殺甲至丁总山宜水如平定亦是安平←Y卯出陽光宜引明生来之
HVH_001_000067	水酉藏恶氣可應暗死去之情推年在理之经一理为一年善法八尺为一理心成明推盛法惟會見扶多吉兆莫為犯殺免決萌又論尽善年之理應20之童養生聖智詳理應務在微星免尽界相冲之封害要擇取相合計自分干分支导龍罚認祖
HVH_001_000068	尊於儿席興未龍游之扛慢帳换批增炼9珠箕肇插印送貴龍貢格铺長屏高几王清台、.鹊叶哇古拾性腕胶其半月怒場貴人箕尼宝盖怒行斗台驭终帕翔伞柒習杀情残带中苔床醫易秩磷庫蔵排馆刘戦荘台羅賤龍胶胞文装富龍舍庫
HVH_001_000069	排蛋得多蓮昂没田源浴聚潜内堂山龍恶固谷发景边报边或形乱算或形缺擎拳鹰腫罩猪汶或如剪戈矛陵長刀劍洗尖頭闷仍阻乡傷脱牙脱角縱横龙尖切龙劫虎反张山山尖利钝边阻吏边昂颜湿仰队关高壓堂或如乱菌乱绳横眉横
HVH_001_000070	儿迎昂倾料身殺氣不除或要山乱水飞诺中坦诺黏界拙选脉暑固律坦和牛皮或异氣脱露横或龍带石與牢铁唇露脚句胞侵乱衣选火或形仰刀四証法意渚琳文辰研筆木形認類武文會朱明武辰旗鼓剑星排行夫固高湿短長棟市固埃
HVH_001_000071	台宛園选躺密頭起高律戈家意跑迎區尼前辰固诺天心主星形爆熠牢金木水火土各位星固案代胞矯侵典验雌雄红诺扬摘左来右掩分明上分下合默遗交通右来左掩似形翅螨玄武固檜高蓮韵辰扦跨重重龍魂拱伏边有情诺发座律选
HVH_001_000072	工之玄或從腰裹律貼朱别养别形、支城郭奇高台界是尼山正宴情水交認貼停驿大肠中中尋举係尼尽尽辰些渚港鄂连黏增炼分金98刻龍頭吉龍尼八首下针朱别正脉来福仕用文武长共魅荣孔竜共利田牛壬龍意脉平常艾花發
HVH_001_000073	達靠换桃铁唇六指用芒平光丑竜生仍巫僧竜生仍丘尼得维臭性辰遗胶共要賊党奸朋庄差甲竜共計践童县童文武事才是文士生得疾風乡柴拱固封铝程那竜将奇威灵己竜發仍巫師代代發连题荣台人辰竜自刎文邪奸萌七竜劳療
HVH_001_000074	血光共童文士科谷装才甩吏旺丁昂油城小富火傷塊市午童餐色停丙竜寺考年高油异橡發仍情橡里文官武联举帝京丁竜清秀平稽未竜武将命牛坤童派寡发币特款文章学義壽者年高24免竜财帛发财申竜冠带醜光庚竜固推固威
HVH_001_000075	英雄武界已辰庄差若茹文武得得宫妃双音，發夫辰里成竜餐課提攘辛童学堂梯楷双旁几頑强疲色藝窖害吏藝文章認竜認脉色安乾童哥老湯龙吏贴正氣透穿林拎朋固發朱能庄、穴些仕下针是戊寅寅壬寅和己限庚辰卯長甲辰
HVH_001_000076	为辛己两壬午知西癸即度戌丁甲申和戌申乙酉酉酉西戌意界正氣脉隊方举高奇分明夫貼堰博朱詳茹龙奴仆第生集調刻寔意壽長福星竟砍卫排排西临博印高吴龙六畜高差毒長意要胎墜塊市朱台、印方油卓旗寅砂科甲田庄
HVH_001_000077	發官武将雄威高椎甲心印筆道场僧尼油霓印筆师边仰刀油霓辰砂庄谷武将長推法師法師巨益寔要、印筆美位午方旗鼓插排辰科甲辰火灾生得益賊共得奸萌方尖筆異奇方油印星遭辰火患目育平之文章科第正辰平台坤申筆印
HVH_001_000078	呵岐未砍秀铺排尼尼醫院尼尼贤妻箕辰詞訟怒辰僧翁、配方金阜高圆庚方凭固印封、意界印筆相公威椎代代武守威官家方金年可俄成方旗插筆生意形偷益共形教唆神童相府是母妥名26乾方堰谏巍我朋如伙午方其、闭镜砂
HVH_001_000079	位分明官高寺考寔开毒星除龍秀案庄泥火灾育随方補褪共膳麻裏咳贴星体朱明台进砂色衡、.秀形辰卒逼形展台进笨诺用朱台、水溺買商水财禄卒台、水单配毒傷託之和水漂泊得得离郷长水意質夀耆甲子人爵貴翁寅水白鹿
HVH_001_000080	皮盗风卵水骤富實宫诺善、水财禄宝珍水忤逆摸怜、美水重重是名救貧和水天貴徒分發财中水绝命産難午水軍伍庄差庚水武联發官装财、水長寿寔鸿教文配水活意老差新水科第金谐恪常广韩坤孤券诸悦、吏本龍麻推7
HVH_001_000081	陽左石位細、丑昶辰天羅之中自题竜来左旋西北東南認貼朱别貴形右旋東北西南停停渚八首艾尼麻、買貼八首五行来龍、寅甲卯七丙午丁来临左湯甲木石、左旋陽丙右T脉子癸庚申共酉辛乾左庚位石旋辛门和陽左癸右排
HVH_001_000082	甲木生刻坦安、是坤辰戌表左戌右已宫排推边朋如雨火生边方寅木生午推寅金生也可因、山水磋運二十四宮和水成土生申庄K吉脉三闹浮暖滑滋泱墙紫伏微需短韵两天沉来萬事通礼運見事是皆门脉记优刑妻中父母心為朱
HVH_001_000083	雀脉宜洪文士登科武董戎運虚火胸中肝脉来荣颜洪兒貢肝属青龍脉貴弦沉伏风邪是病源文登科弟狂财源肾脉肾高玄武脉宜泥三動息沉妻有孕、壽域漫游事稱心而短伏病根深肺脉肺为白虎脉宜浮沉紫要兒愁影沈微父母看真游
HVH_001_000084	年火登科達蓄街、均伸牌宫责发来净致强招子熄灭家资完足得要财人性须徒六部研做墙妻儿聰子影奴僕忠世骨肉親发来寬厚的真賢洪紋兄弟草婆座胃散贪遥带各坚牌慈和沉險狡欢浮澡急连沉暖脉理推求自燎然肝呦正直细
HVH_001_000085	私偏129脉来沉细官隨退那堪紫道分明流到是英雄脉见洪弦禄必豊蘭房明日夜有客笑禧嬉清蜀之中仔细看文武脉變寔弦洪真貴题沉微濡弱定孤寒仔细思量兹奥洪该是文官洪是武惟文武脉係應拳肝部該長姓字香微逢短
HVH_001_000086	伏非長家資之脈自脾来緩洪定是得妻财大均平脉最佳须知六部究财源凡沉白手買田園脾洪来百畝田1太素脉秘传将察穷通须知部位心乃已身之部小肠主迁移肺為胖为田皂脱為疾厄肾乃寿夭婦人则異於男子左手莫父母之
HVH_001_000087	宫大肠与妻子功名肝部福德胆岩胃主资财此論部位强於右手肝宫父母左脉弱而微脾夫君右脉强而大論脉性款知人性須認脉情性运脉到常连性急脉来太急緩居六部心善而喜歡和紫隨三開性燥而多急促木炫盛南心依正道水散沉
HVH_001_000088	而性贪遥好贤善济饥宾肺逢浮緩多謀計贪酒色肺通輕浮三開沉滞而吝怪六部分明而正直害人益己只因心不调均损己利人益本脾來後大寸沉滑笃崇仙佛寸虛浮多信鬼神胆部絃長剛果英雄之志肾經沉发聰明文学之人雲鹤冲天兼资
HVH_001_000089	文武論家事吉文脉飞龍在海益世文章急租分為率伍沉滞方开歡见家事吉要識脉情動静牌緩大妻財定主豊盈肾部滑沉父母必然富寿命门沉滑奴必忠良焦位輕清门多車馬庚逢甲己倍父母而走他那甲生丙丁主子孫而荣祖業肺浮紧
HVH_001_000090	要有病開浮强祖業难招开伏寸运動忽沉而妻孕焦部坚牢短墙酒防回禄之灾肾經运滞子孫准保洪寸寔兄第有形八炫長满指而子荣肾三論休咎脉沉微定有模岭之子要重聚细沉心部妻雨情散伏肝宫滑分富貴墙而微兮貧穷冬遇木来
HVH_001_000091	春到必酒有喜春逢教攻前程酒参脉理心宫洪盛廊庙之才肝部炫長公卿之洪肠鸣唱道汤虚膨龍顏先法後均先貧後富先均後法先富後貧木全宮胆脉洪名標虎榜心经洪滑面接腹痛肢潼而身重有财弗積水居火位有子雅招肝若虚浮破產
HVH_001_000092	而生訟肾如滑居官必主迁移紫牢肌寒短伏夭折脾宫沉乱有田診之憂肺部沉微有父母陰沉之事肾沉滑而毒肾沉微而短伏而沉酒防水厄濡沉南带宜连虫傷壮年脉总沉微,-歲脉嫌浮大至若掃人先见右手左寸為身主沉發真命婦
HVH_001_000093	家左開為夫君洪滑必旺夫益子脾緩真勤肺大忌心沉细克二夫32薄心經细小子想难招入部浮墙夫家破败尺浮即意思男未了肾洪滑生二子以超群洪命门多子端荘沉心部一生活沉细运微一乳雨兒洪滑且長尺却遗腹生子滑来向尺效
HVH_001_000094	即為孕湯脉為男定為浮决炫寔陰脉為女定知後於肾經鬼神脉唐焦短為厨壮共妖脾紫土神肺乃刀傷作怪痤疫為肝部效来必木影花妖作怪肾伏乃水神泛小占鹅足法33眼虎丐固红解针驰又长连動在内别混别马别别外竟和有
HVH_001_000095	動有火無災無動埃里事求官内和报马运吏明凭税指空外扬剑行客洗内异备汽驰混指蛋奴的是虚麻盘油埃意拠与平内動丐自桶烦指外汤辣坤安光油望事凭外报是些相待卦意是平浪牢体外洁栖桃摄和提奴各流色停求官乙特舍床
HVH_001_000096	耳马面棚千班動内辰典诸盘占谷等事强健或有血红紫妻有胎產之期或有大红死血黑血一長寅为本命血红光膜辰身躬2家中事不美震宫血流或血照意果血動火厄虚驚指默展凭指空吏实事批指内辰谨慎提防午未宫有血點大流或
HVH_001_000097	扦针须污大之厄目痛之疾不平沛须防坤申客有血流動沛须污盗賊相争口舌天官之厄已有血動或有血流或乱動家中有事34動批指空所求不逐占家中動静兑宮有流直陣多班财禄大旺見红得火若無红鲜内损棚辰大旺水土空加以
HVH_001_000098	卷伏挑大旺弓鲜内扶外杨卷伏決混至至空主家事安弓倒内重丐坞外五为動孔立内内及古死孝服孟遇意批禹内固動干戈马坞外孟内辱混志外益损行马鲜内動外孟志内或内外口極逆生古家事本命吉区马鲜内扶外揚至空马是命安
HVH_001_000099	羚游亭静坞内寿外扬批至内家事大吉弓鲜内耨内损棚外揚卷伏主外家中大吉丐倒内動外衝至内所生疾病V丐倒内動外衝混至内訟事古出行道路丐鲜内扶马内衡外拖伏至空外大吉35弓解拾栖棚外卷伏至外萬外大吉丐
HVH_001_000100	剑内衝外孟批至内半路被病马坞内外衝外孟内至内出外事限占求财丐鲜内買明外卷状提至外萬外所求有利坞内丐倒内動外揚至内大指指空所未不得共本命咕姨家宅震雪長林九客八卦五行審詳享金品右本命旁与主事神佛中
