sentence_id	sentence
HVH_003_000033	文汉丹柒奇形最強人河截氣平夷生忙印旅鄉相位郊使王业湾山脉抱送水风法洋露在中级氣来上世案相联形芳相当发竜虎伏石竜虎文汉美路竜停氣坦竜来洋水聚水文江桐滩芳止形端赤蛇拱面天皇山变竜正脉可妆陰球陽取鄉相
HVH_003_000034	券荣時终花蜂腰列寡左右交弯前後相颜萧正傍永保名双魚正水西风巢南泉水婦库亢徽中腹乘锡加乾春连柳利福善味虎環税山水交弯发右相主客相安修二五一十法来元陽娜利登连代贸良修文汉清茂意虎儿和屏帐展席闲门交羅群
HVH_003_000035	支生香山水相科口外相酸在中级文江大地文斗贵竜水流萬派山峰效重庄氣草尾山现眉城虎山花案竜山敬手信二内蒙氣世菜雄公传富贵福随此厅右旋接内外交筝形芳周密竞虎冲文汉黄匀意躍而来气而止左石排衙前後崎花登干
HVH_003_000036	枝堂收萬景正中球洪来生氣鄉相极生富贵会美出修文汉如麟术鸢降跡氣弯虎头居意迪富贵尊荣功各利益修广腋後山送竜前木截脉虎水拳湾竜禄洞脉结馬跡连珠山横宝殿芳美金楼灵电童朝干白虎建满虎四化案氣聚中越文江
HVH_003_000037	竜生和利脑结柿园比钟斗江比裁虎水湾竜山北越前水污漏後山崎列四维星茶+r嘉平縣七才体謁世魁元绵不绝寶篆真竜天官贵尚星体辉煌堂氣整肃术山蟠旋竜虎降伏脉轉花心忙徒竜嘉平贵地平林贵竜莲花脉结萌蘆水通竜四
HVH_003_000038	虎逆形瓜氣钟左石环山水顺修印案皎课屏帳羅笔工分下会在级琼泽吉地嘉平中交朝山贵時筆低水流乙字山现球眉青竜带印白虎朝肆A公侯五代登福务疑修堂闲锦帳案深灵龟忆在中级来隆可依嘉平至坤形芳修研意行翁集
HVH_003_000039	虎路踏旋在中级乳従陽可公师出文武兼会内外相鹰主客相连堂心积玉案上铺发究正一修陽竜吉地若莫鄰陽劳降马际肤结螺肠葫蕾放水珍秋江花调胡苑玉生党南十五福嘉平生气業映承踪堂心锦铺水聚鱼竞玉全口出资表三代富贵
HVH_003_000040	位三重後時六香前拳案浮至腋秘覆会钱在竜腹世却英雄店押天下位利公秀竜定老形芳颠倒虎逐竞家竜色虎水左靓石弯右争友苑星现天厨蝶泥蝉脚吃在制晴達太早挺公师富贵子慈山府桂山縣四桂陽山形芳四环竜烤虎路水远山
HVH_003_000041	弯友右迎接主容交歡無华礼案群星開门五三舍桂陽万降梅用山弯乙字水引羊正老化亲傍竜站江前野後鹰友伏石降公在中级世出主共修楼陽仙假山旅水貯校挽竜蟠透运虎烤前水案生後全重究在花代来陽術风氣合陽雲鐘左旅
HVH_003_000042	白虎右青竜可#世出公僕荣孫意子虎水过富溪縱绿嘉十六脉和山向芳備形容日外相喜主客相已列在高王亲東岸縣秋仙稽花林三山古墨河魯旅橋漂连縣古做内裔到在真天豪不豪脉降仙连氣徒磨勘群山羅屏衆水主而见六中腹生
HVH_003_000043	陰增陽减大公经远形万用引左右交采容静成鄉道氣以感傍九仙连腾地氣鐘芝泥竜行粗野水达小溪明堂水聚玄武山安虎疆水印竜應土茶乾山头筆朱拱玄随来生安兴縣一同会安竞停氣聚虎躍而来竜天修四受友衣交罹前徐顾案
HVH_003_000044	现鱼途芳朝北河府新福縣二集武江縣平林古武春富全班大已到在高王十七良福之脉形芳高最群山降天氣泉水聚堂鬼山音案水洋竜虎利主客辉粮究在中级世出侯王新福载良脉世平陽形铺凤尾芳聚螺香出卿位王う腾左右相颜
HVH_003_000045	主客相当寓中结穴突上生新福清野奇形最可主积堂心珠浮竜友形劳讯引竜虎艳坐内應三台外朝萬金花縣二地岩金花现形可嘉老虾吸月嫩分生谢修花友竜顿跃有虎戒屏帐排列调棚北是真意金花符风点袋山来瑕水化形芳有條
HVH_003_000046	氣脉各价四夷會朝群星拱佐水聚洋堂妆沉在花心氣徒生洽和縣一棠坐大破公侯功餐永播出傍冷和年鲁老生氣旺芳业形端山行水聚堂7明案宽左朝右颜六陰水寓何妆会库一安越縣三正傍四則尽文一则尽武御相终荣随他以措
HVH_003_000047	穿田脉行馬跃劳似珠连收案磨主美東魯云脉怪难截会星衣镇红旗左闲设江竜兆来山虎来内形棋美外芳龙佳空我安测云地形劳最美花杂调水洋正无筆小之山雨流云木鬼遗闲棚帳云风尾佐在諒山府眼縣大豪凤山大御形脉可
HVH_003_000048	露竜織楼来虎荣行获内印案分明形芳備具究水其词随劳面外相寛左右相颜山後帳云堂前水聚十九鳳山湛四竜虎踏旋大江水遠平夷山研堂心水聚案向珠连天屏金座客朝木垣葫幸芙放木鳳风铺穴装坤氣合乾元生巢吉地氣脉砂
HVH_003_000049	钟左竜化案右虎扶宫内外周宏山案冲源形劳容甫主客顺從亢在上世大公鳳山针洞地芳重伞山远竜旁水弯虎味氣以风窝案抛簡前有水储後有山幹空在寓中平现公卿荣未达不修彩鳳山陈高堤駕吉脉水静而朝山拱两逆亢在中公
HVH_003_000050	卿流头傍二竞虎都衙形芳端的下合上分脉氣积鳳山師学吉地可载形起女正美而来虎抱尖邱案铺排香意峰後联氣入依究吉港縣二套石医第一百月眾水聚堂群山竞蟠夜中级真的差世大相住雲十金魚鬼幸风舞穴在级中辰生将虎旋
HVH_003_000051	形廣印案分明氣脉雄官会右陀春蘭吉地可安右虎拱抱左竜超踏山水相会主容相歡鬼山環水城阑棚亢在中级世大高官大发卿富贵永安王一修二安勇縣三安勇安寧氣结风星青竜化案白虎远城泉水羅聚四夷朝荣在中级世出公州大
HVH_003_000052	发富贵兼联人丁业一傍扶輦云脉真写贵竜竜工叠虎水重屋花大洞灵鳳朝宫调棚羅列形劳冲雲瓜之脉地言脉可知依竜形颜颊山现蛾眉内城織结那万透运上多下主迎客随保禄縣四豪左在中落最宜公侯责至富贵重辉傍我衣生将
HVH_003_000053	租出修保禄恭譲其形可尚山峰幸生水朝会内外相连左衣相向禽星旗開鼓形经帳在中庄平野云地术澄清竜頭顿起虎臂環辞山接形芳鐘英居中腹世出公卿傍桜後向四水远城前呼後應主美客明友石交盛烈吉地山隐而来水澄而止芳
HVH_003_000054	有风周状四美泉水来朝群山峰究在花心垂餘从起大公代富贵一四保禄安謨竞雄氣洋山頭顿跃水城紫行虎向礼可收发生相代科途修意化意送虎越主容相應形芳相教在條安世縣寨琼洞之脉形芳和友竜环花右虎交水城織结氣脉
HVH_003_000055	芥藏食屏间帳美女献花儿安世梅山吉地可观透运虎路婉挽竜蟠氣脉垂长水城闲棚堂氣结案面珠攒竜頭倚金可安大鄉相店班隆岸縣四亲隆岸梅洞肤似悬钩竞蟠献水虎拜童頭十雨水合泳群水到珠上章山隼下结中球棣喜主卿山
HVH_003_000056	覆荟右虎竞旋友竜虎顾佐在中脑来生可住世出气卿前文後武形芳軒昂氣脉冷注压：山弯洋水聚隆岸梅山童脉雄伟水遠山湾山界水山做鹿哪花渴竜飲木上合下分主明客美堂心水瀚後鬼山峰案现珠粮帳高超样位若褪不真然生诉偽
HVH_003_000057	出修二垂风尾生在花心来陽可辞挺生公卿後岸梅山芳正形昂左虎伏石虎竜锋三台化案萬水聚堂犀牛望月老鼠校会海陽平江府唐豪縣三同山吉地四脉聚堂意虎重叠主容辉程鬼门刘帐案面珠粮宏居甲级世大资十三良女大富男進
HVH_003_000058	田胶豪唐鄧会氣脉纯全众水朝聚群山烟旋客星美矣主坐虾然穴徒中乳文甲料唐豪黄会难承形容脉隐而结氣激而钟元武尽姚相代相傳富贵弄考唐安縣五豪可文可武位公代荣贵富贵增隆山旋叠水聚重亢墩竞腹挺大英雄A唐安同
HVH_003_000059	会山水重来竜净虎净主传客街鬼疆西翼印見三台中球一九世出三魁若葵竞腹发富生财亭祖脉软竞播虎旅城靠羅列华架鲜研水澄石印屏铺会火栽下级世出料生武将巷世英雄武川吉地最写雄竜山顺水运案下形鐘旗镇水白象朝宫
HVH_003_000060	美龟出洞亢在其中衣贤位至鄉相福禄未延细合氣象脉结之玄意虎轮伏主容交所麒麟海华瑚蝶花园九栽餘息辰生奖二十四平堤之地山木云頭青竜顿筆白虎连珠花锦江縣十四亲东湖云地形似金#山界水止虎迎竜随容同霞颜木流
HVH_003_000061	御案前四美堂二述九戒餘息世出公侯出科甲簪#传支金蘭之區誠駕吉地水运风山湾術氣请而积主而施来生按氣竞服可依世喜大光公鄉熟套位雀面珠鑽競頭竞峰左右科术吉臣交来格士意山形鱼袋水口展旗屏中来带芳级杆
HVH_003_000062	河烈真竜脉形不相牵相连或水或别山碗魁杯水江洋结竜虎来峰内外交竭印案神式程筑文民俱優富贵不绝森秀旗鼓羅到尤在花心辰生豪傑文擢料锦江安遇山水聚竞虎湾弓旗鼓交产在锦洲烏枫乾坤降星周分八将氣合四美千重雲卿
HVH_003_000063	十五童身長生宰辅文權科科武程富貴荣无有长舞锦江王東竜熏虎頭浸水竜首生奉老辉御相権德兵戎虎水北傷多生风吸月亢在具中得生氣挺出英雄位查锦雲香水水聚山環竜虎相抱主容相散前呼後鹰業净堂宽花心可下来生氣
HVH_003_000064	间大尊贵位文班安寧降氣肤隐平夷山水相聚主卷相随章虎主容交辉公在中级得具文甲第武董兵盛西班会美#達同里之竜入形鳳尾四木前诸掌山後峰星合三奇周妆四美在腹中可止定富贵云卿三代環峰水城交羅宏在中落文医
HVH_003_000065	科神交吕之脉平夷生奉虎旋竜畔竜四虎宫山鄧舍貴地形似彩鸡山懸鼓舟案现蘆花泉孫彼友落安富家六贵位至侯封锦江鲁风竜首生举水疆萬派山峰千更顺山叠术连更居竞脑世産英广文贵武锦江黄家青竜旋達山芳最木城渺屏刺毫
HVH_003_000066	頭印浮风泥草尾莫安花心最好卿荣郊三公寧江府嘉禄縣古兹福縣九亲高裔美地第一弄商庚竜丁内木米雨可表台化業九曲入依意朝虎化风磨龟佳美筆在英五星居兑竜虎弯过左右抢四三得此地世补长津杜川形芳铺寺印在無山脉
HVH_003_000067	在乾四湾聚三台重连后其内也出科元富有抢後萬木前眾星棒月下道扶肩九曲萬項毒考千年光被行竜形如凤四美四頭三入首山遠文四代武勿倚绝山礼永会主黄州之地竜虎排衙山玉石水曲龟蛇麟眼放效重术一缕欲享富贵项尋竜
HVH_003_000068	乳三代参二十七三代荣花勿向友水务子承家水牛舟弯砂先在餘息世出科科位全卿相琼贵格天皇行竜山川香氣竜虎变山来叠术聚重左右交接闲棚交意花闲朵氣尽，阳来陰受在圆中文科位列公百年青者代荣封上谷云御意虎重
HVH_003_000069	水聚山西上分下合意虎相环主容相辑丈中甲科功大捷但撫山虧定难线业厚体水渐意虎旋案外鼓舟堂心珠横章生带筆虎印馬鞍连魚截木吃在其间红寥降芳形似牵牛意顺而抱虎逆而交登文券武套朝班外山道乱走因賊做官後区
HVH_003_000070	富四代供優花平陰净竜虎扶宫宵阜脉脱平夷氣鐘氣都花節究在鳳巢世出御相三代英豪四岐縣十一亲陽水浅或見羅み群山降芳眾水朝宗大#卿相四代侯称四峡羅地世风四美聚水聚怀群山峰四塞山竞虎重弯前水相聚後山机环文
HVH_003_000071	中斜科武刘将師线世荣花富贵水引蝦山悬鳳尾内外相交主客相喜顿筆慢木红旗镇開氣垂竜腹在其间大发御相文武西班手荣四世富贵平安2四岐竹林地有三交後山顿起前有小溪西宝殿東南神祇正竜一貴修竜二宜文科让不真愁
HVH_003_000072	生奸深科中武振權威人大登福禄未绥著·楊郴云绿形芳难猴虎水连向竜山顺施虎腰带印案上红旗究在中级藝法随宜母山降山大河商氣腹似双魚如宝兴印文常科第武德共威三代荣贵百年寿案排街意虎交臂穴在花心来生可置
HVH_003_000073	梧桐地形形水鳳风群星朝秋主坐軒昂花生#侯王身楊萬騎文武俱優尽连顕贵王可载四修可倚文#斜科公卿极位武九朵水远洋竜虎相抱主客相当花心可下早得科坊位至娜湘福禄未康无浪竜隐山山水交堂中列案外淄珠连竜爪筆架
HVH_003_000074	鳳袍居其内世出英豪位生卿相标重官高四岐真顺是駕真意山懸叠木远重虎腰带印竜肩生卓拳金鷄降氣吃在其中垒得此地世出英雄启高四岐支具聚禾聚山竞拳卓筆虎畔朝戎将戰事官楼星教再认案珠横发在中级随生所安世出
HVH_003_000075	卿相位刘文班四域至寒其竜最强山来顿跌水聚江洋生科甲位至俊王四平浪吉地可来青意层四白虎云頭山来如馬跡形似鳳翔公從中腹乘阳取陽辰清污縣亲清污不税刻轉已来芳如轴形似花闲有有世出公族三西鼓前有三台神童在
HVH_003_000076	关贡印在兑群山拱位列台阶富贵壽考天地安辣後九曲入依竞虎弯进友右纪四唐轩天下鄧舍水选千里竞来童虎带印旗教列补速珠化案泉水聚脉连鱼火水老虾食胎武專间師文报科臺别有怪究百藝业才常生秀工巧龙传黄次贵地山
HVH_003_000077	现球眉屏帐皓深竞虎交施山聚水聚主随客随土星朝案金球流支竜头莫精花心可依前尽卿相後王妮男女荣贵福禄永後蔡定奇形竜虎超向山顺而水上风寺荣富寿剑暢旁究懂生九流職掌武舍地脉可駕雄竞群星氣印案交笔词三门水
HVH_003_000078	朝四联究在中圆辰生将三代世富五代傳家翁山脉塞竞路虎蟠山修水聚友陪右環花一世出公三代武位至公侯後参主楼臺鼓舟印案開棚内外朝扶客主交歡清鸿從化水远之玄龙竜超艳右虎四旋它在中级世大武班位会娜利福禄永安
HVH_003_000079	頭積天雀面珠连芳外開锁堂心铺穗泉宫水進未駕十风清鸿县沉章虎透运案生竞首筆架砚池左在中落主大科元公卿四代禄位高迁星辰腌联竞虎炎辉在中腹云餘可依世大绵登运会疑风吹虎臂害子刑毒永头縣五亲東粮大地形似
HVH_003_000080	莲花竜弯拱城交羅山水顿跌万形消意饮水童女华波元师代荣花清澳未赖走马重来脉隐而至水聚而佳三级文擢轩元位至卿相簪安传家武武珑杰贵列金谐未赖杨风真駕贵觉虎腹带印章商生群星秋向四水入怀光在意腹辰生英术十
HVH_003_000081	本山形鼓再水芳湾弓内外相應主容未颖安陽山万高強氣缘大野脉结平洋利意换骨四水聚堂青竜带印老展相徒究在中级世出英雄身摆萬时孵干第位列侯王荣羅云鄉形西宽万简两具虎辉堂关食龙居具内家竜産文章料甲主餘可受
HVH_003_000082	三代公币權当宰輔頭竜降神山水以锤陰陽此住在间南策府青林縣大集良位至卿湘福壽延長青林安胡脉起竜骏星拳高峰秀水浆堂族旗化業主容辉煌亢在鱼腹世资青林郡会真竜边带印右珠生拳堂整漂闲渊羅笔佐立中级世出卖
HVH_003_000083	三十三花心文料多出安早荣高开品位武合真竞玻界水山镇发童水紫行至部前瀚八神後峙竜虎林術主容交喜穴在才無文武三代思荣蘭亭降万如年月形山脱氣近木来庭内外交後老虎超巡穴在竜腹世出公卿東商地芳長虹顺波楼基鼓
HVH_003_000084	再水城交羅堂心积王案面词花左右登刘主容町桑洲竜合友在来竜宝山形牛再水聚元辰竜蟠虎踞下合上分交鸾戲舞连魚浴津穴在中级社大群位全卿租老雨逢发荣花永保阀闲务思屯具云鄉平原裁氣四竜连珠双鱼水四芳乱彩他
HVH_003_000085	卿可奇在花心辰生国六依列公卿富而益贵山联前溺儿神後友右环艳主客散喜圭宝縣十一豪至灵密义案正堂宽内形负展外交湾虎生石印竜带会射九在童腹氣在中三十の定出轩元四代荣贵桥福永延安田产地形似铺上意压曲下水
HVH_003_000086	云玄上分下内佳外研印案笑主客靠然赤鸡降氣文科振世戰重當辰至灵安廣後脉悬孫山水接竞虎交工頭氣化堂心水歸信在中级腹来可依安養山鸾形如凤舞尾左竞扶宫右虎氣超：脉来洋水至养蝶尋芳渴飲水武茶公侯大卿多士雨
HVH_003_000087	荣花百年壽心安子之山竜行真脉线千里风翔西翼山礼面高脉耐直水干山三横四直店在其中大钱嶺山下创友竜来山停水聚案泽花闲形券#福穗三代公师武现位委後旅富家世村右溪雄竜左石弯山疆彩峰水逸干重形答溪秀氣天皇
HVH_003_000088	欣生运馬跡列文星後芳宏送氣冲沙现吉英校业公安林三十五展前如列屏宏居其内文擢科居别有怪究位至公卿文武贵福禄来成邑名雄淡脉隐平美术旋结脉上料透运返山降氣运水流支竞虎接内外交辉荣永保福禄重熙至灵茶会有
HVH_003_000089	形有万山突而来水交而至意在中级发连会文中科甲武掌兵威尊婉料弯水透运清屏帳氣開棚风讯宏在真中公师振世福禄無優福富贵街米创山脉结之玄山倚水貯玉積珠速竞虎清河縣一亲排实印案研公婦贵尚究在中文武会代荣贵
HVH_003_000090	白虎葵得其真公侯御府清河海广其脉化住山立業前水流玄武北岳南汉左旗友鼓後之登文前云武寺在青章神居位列候王基中見上武谷文昌清河西黄毫脉随江其形横地其脉可长一湾玄武九曲明堂竜中小渔溪水大江婺得此地羊六
HVH_003_000091	清河羅其地可技山来绒结水运荣行青竜藝得北位委尚書航料白虎尊居银河江作案春益承珠奇異地形清河地又意自乾来前投後辑#虎大江青竞水集中坞路穿边寺立葵得武至贵立列朝班平刚水聚大野山弯竜陪虎伏案降堂禽星顺
HVH_003_000092	木红旗领讯在中级辰生大官文渡河氣聚竜首卓拳水流乙曲山牛舟弓内科甲武總真戎朝班最贵四代昌隆外相應主容相從禽星戲木先在其中文发清河黄舍竜虎重来拳生意首氣便鳳菜朝前水聚峰後山高同寺竜隐别文虎色墨风之
HVH_003_000093	鄉竜来同虎後崎前满友旗友鼓主葵得此地世出英雄豪公娜二代福禄可三十七得真定生宰輔文武双风兼有長寿邑石依江山脉添其形魚袋其气螺腸毒客相歡四外相颜乾山開山关筆朝广認水頭山贡虎外水洋在腰带中前面珠糕内外要
HVH_003_000094	列主容辉煌花心可下辰出文章NIA蟠虎踞前联後辉金鷄仲颈楊练地有黄溪脉隐平夷小江茂氣区嶺多支荒清河王里脉结蜂腰山弯列水達运西外连接竜虎秩朝交水立来餘可調四代鄉位高越一作鄉可稱富饶先明縣四光明雲脉
HVH_003_000095	止形来山朝拜相水聚元辰风先刘縣天民文武贵吉地方旗闹虎臂印带虎身穴在中腹位查人泾溪降氣水聚山旋脉行马球氣结之玄形如真展芳若铺竜身带印虎印连珠シー汉南吉地干金难求竜降東手虎拜頭左在中级四代公侯武狱
HVH_003_000096	查贵代会保衣交颜前後山案浮宝印堂连珠先明风带竞首闹花脉形躍马芳似草蛇一顿一起一交一覆童虎整甫印案藕戒荆门府英山縣四豪茂山羅会山水送下鬼掉雨前神童临友虎得此地文大登科享有天禄发播皇家小得真女子信嫁
HVH_003_000097	若認不真想生好诉芳艳四星本满座辛乙点我名魁天下独产米舍脱脉山水最奇山之所聚水之此随三古後立九四九前施银带身抱王机頭星拳莢山河場形如魚袋水镜闲铺山云长春玉出相前映後辉瑟生连蕩的景会走取月送向得宜黄
HVH_003_000098	甲出世金谷云租芙山脱脉山竜四水前會五岳後重先科甲以生公侯的在八國周流肤山则害积堂心珠连素外氣脉宽平意虎强大三十九到右水弯抢左宫虎疆学派竜峰干拳内虎臂外子承宗若完虎脉有始名终经一席外刘干鐘远木立穴
HVH_003_000099	世出公路穿金城縣七豪金城東脉教形钟平玻羊陀荷葉飘風金城新羅形万可嘉天安楼禅地落梅花亢在餘息世出公使差栽陰脉立見竜虎環花山水冲四外相鹰主发相代左右排列主客森羅虎腰带印章飞踏诚究在竜腹世餐补位圣仰相
