sentence_id	sentence
HVH_005_000019	日苗而不秀者有矣夫秀而不室者有关夫备谓学为仁智不可不善予助苗長と徒其也可見氣竟知言养氣为不動心原因威坚思性必有事焉句正勿忘句助人发悯其苗不而者芒芒歸日今日病矣O第四篇越武市屈强及其成亡矣辰汉商定中
HVH_005_000020	室行隆理藩服政策间已雄交黄遣隆買往拜为南越王0漢便至越富纪元今皇又南越新早将高揭史上前九十六年史载趙佗见陸賈礼意颇傲陸至见乡賈曰本汉人親戚填墓皆在直定今乃忘本葉冠欲屈汉为献不知漢帝已累见诸侯天下主间
HVH_005_000021	王王道民從令抗街徒考期民今遣王印役王宜交谓北面称臣乃欲以新选未集越慢易天于便者汉诚插其填墓越王如王起日居日人殊失礼美因问賈日我何曾参执贾曰王贤又同我漢高帝孰員贾曰皇帝三皇五帝多撫取国民億兆计地方里
HVH_005_000022	同网第未之有也今土不過十关雜處山海间乃此漢王笑日吾恨不起中原故世何遗谓小若我吾僻一隅而不以及漢王为恨不谬甚口他受封乃去帝号称臣奉称趙武帝王0纪元前一百三年禁南越不得通買鐵牛馬王间怒力自立为越皇帝善
HVH_005_000023	辞谕之门称臣识告固民有曰吾师两雄不俱立两贤不世漢皇帝知也自今去帝制每为麦称蛮夷大老伦昧死再拜云。
HVH_005_000024	賈得書还帝漢大悦從南北弭民得休息0纪无前一百三十七年王费一百二十一歲在位七十一年雄掾迎久文代亦可谓越史最有但以北人南帝）公正流耳至百二十七年闽越王殺鄂明無也文王欲入帝辟臣谏门遣子要齐代0十年越王胡
HVH_005_000025	崩0明年趙子興立初未王漢季通歲漢遣火季来渝人朝後兴私欲内附自漢嗣位星为明在位十二年初肴漢娶生子興立氏为例興世子此在纪元前一百十二年事也戦败走漢軍進殺开取感越南改号交趾分为九即抗之乃狱王向子建尽殺使
HVH_005_000026	封还四置塞上漢遣将軍路博调道五进逼都城O第五篇北属支那之府代0建王及嘉败漢武帝以秦所置三即分云内桂林为林梧等郡象郡交趾九真日南等郡又摘南海共象郡未分之地合为合浦郡南海島群则设为广州治在番禺州在竜
HVH_005_000027	则分设为十三州置安南都渡府新务解始從出现矣人皆日北属辰代始於纪元前一百十一年至汇元九百六十年上千餘载间運亦太長7问结员支那果安坐永为南国主人耶当其国有或分或合风潮多所激刺越南民族亦乘而忽起忽伏相旗
HVH_005_000028	鼓舞基益南国山河南帝居截定天等法想久已印国民腦中偶有動相思一躍而脱其年亦4司空见惯事耳中彼支那统治站千餘年政治上内殊难得向屡今特举其最切密開係而已俯仰前往何者为立英雄何者自主亏辰代正考据家不可漏之
HVH_005_000029	大题必欲使人下解一国了不得不支那千年间封越司面多变逻如何作一表例至四十三年北属第二辰節共二百四十四年自弟十三年至一百八十七年士專范交南帝在位五十八年州民宗为自一百八十七年至二百二十六年至六百二年自
HVH_005_000030	第五百四十四年至紀元後八年李贵起自立是为前李至二百二十十年八年五百八十至二百六十五年一至六百十七年至四百十九年北属第四辰節凡四百三十大年至九百三十八年自第六百二年吴起兵自立为第六篇吴王在位二十七年
HVH_005_000031	至九百六十五年支职统治吏政自第九百三十九年支那界来也其所称廉正何人哉私利忘勝而公益之念微肥至九百六十年e由表0已毒民特巧用荷包政策耳种又贪虐史不勝書有吏厕于其亦属希罕数惟美小尽闵以其知任延为九真大守
HVH_005_000032	當纪元前五十年漢有也。
HVH_005_000033	史载九真俗獵生涯不事耕民每用乏延至教之墾治田野日百胜赖先九直知聚礼且贪無以为资延力助更以下各捐俸備给聘礼同辰娶计值辰和年豊户口息生子者知有族胜咸日使我有子者任郡也为说者未免出遇情主琴嗣知御批有日
HVH_005_000034	趙中国人也其書是素有学安有未知教民耕作娶而必延始洗云同辰娶者以养计可见记载失真不是信也夫任延跡史记不每花其薛嗣知帝衡於筆间真足假千古多案百中有一可信者任延始亦内属官界贤太守教借日政事無一傳邮漢史
HVH_005_000035	#以大書特書为富局更镜者0锡光为交趾太守教民春礼美道一境加来蒙除交趾太守初交州刺史惯行贪层民屡起毅連騷動变门表请其第三人分领会浦九真南海鲁人夫同地值汉季世中国多故携春避居交州爽父前目为日南大守变游学
HVH_005_000036	京師仅神尚书郎父等郡守兄弟同辰治善为集境宁辰漢家不造三国分争遣子贸益吴典交趾逼近故0图存绝每自立思想。
HVH_005_000037	守交州民幸蘇有古平原吴连称之日交州通诗習礼美樂蔚为引邦皆自始自連唱为说人附會皆曰汉学自北而南功也夷考其富固政治家巧手子吉微委吾抵抗自暑大守岱至诱洋门利兄五人祖肉郊为岱所班悉送乡断室殿也尚論教育界直似
HVH_005_000038	信得乡影畫。
HVH_005_000039	来关遣为合浦刺史又遣陳代为大守吴士連日诱主作也不仁也子是以形吴和果而岱郊保也其入支那奴界區域皇民族其仰支那官界三鼻息会多辰乃迎求史中亮者为大嗟哉奄又南土揭又举亦他自主耳南國當此史主辰代不国何有史有
HVH_005_000040	朝臣東筆低谈人事不遇居其因有造乡恩人者为子纪念人十棋间有数贤豪懂二人意你其落又也北国人才北国史书被支那如桑境外如他火则知當日中央政府其对付领地市有自不隐情且焉然强主美特出官界乡私政见全支那国界公也使
HVH_005_000041	人能北属一千载间尽议视越人不一化外耳以南来诸臣刺史大守堂皇吐均撤有神圣不子侵犯乡特监制而直公行官场益居市府关追朝间服帝点有念反交世考而门里下情上亦古今劫例之在所难逃論者谓官每善政夫過为激语试见局吏
HVH_005_000042	屡又構民其政过明甚不安南民本每自動之根性能善为撫学则同文同安在不可無量感情縱有第七篇安安南獨立辰代债彼典造出最转可警う險象夫政彼民恶一证版通之使叛易恩为想女民所也乃史的载自第一百十一年至九百六十八年
HVH_005_000043	交一部祸乱相寻自三十九年C東漢中興乱賊悉平血子無事关辰蘇定女交州大守政事刻民些同定有来道起而行支对三。
HVH_005_000044	三十九年春定殺朱縣人诗其妻徵侧糜冷縣將女也妹僅得自保侧自立为王都案冷举兴攻陷开葉城走定奔还南海侧力日至州一皆和界定南六十五场刺史大守。
HVH_005_000045	汉光武遣将马援讨初援征西藏有县年七十後征交趾即今西湖。
HVH_005_000046	援進攻飾眾悉平安南後北属立铜相为界补云铜柱拆交南人通填沙戒柱折三至覆没不0拜援为优波将年平交趾功又以其女配太子荣極初自交还北裹金帰人床间後果率在纪元後四十八年湖南叛夷三顧方有匈奴表辰老且病请行勒顧
HVH_005_000047	视可用帝部是楼常大丈夫当马革。
HVH_005_000048	李贵起兵自立是为南0贡梁花五百千年至久百二年0书为交州刺史谈为人残暴交；
HVH_005_000049	第一雕吏已光是受禅李凯交拒九年五百一年自五百二年至五五十六年送康南将文且善兵法兴趙者并韶二法土民者唱起美六據治路戰敗培逃梁寻被殺及裕为尤失望宝乃超之口李贡祖北人西未避居七传主命述黄州e五四十九年称
HVH_005_000050	南越帝国号春建天年春遣楊漂陳伯来侵兴大举攻果提军道国既定王进都童·初李天亦难一示陳先追学收子将好用奇取腾出设如神夜王成声素为所震及帝自称越王五百四十九年蘇平奔哀年城有宗逃即王至第五百五十五年先後三
HVH_005_000051	自王也将子举典下共趙为隋坚鼠一支那三辰代遣刘方南侵佛子安南後地属九三百三十六年久三味两王搜手鸿满三約统五百七年佛子课之越王敗寻奋卒佛子自立为後李南市第六百之年0第八安南紅及关椎唱美博祁三百年乃支那
HVH_005_000052	之盛朝已第首二十二年改定處置交事直设安南都舊府拾九一百七年}自九百七年州縣死五十二又别置管西微请蛮民统治国可谓愈五代洪更安南自隷入人奴痛考百端力惟南人民族南土亦起而都屡文域货线同破挺而走除不已出
HVH_005_000053	此血举致大王枚黑唱之想乃屡起屡跌起別愈壓对知了我自季世以还信治權徒排有名而已官史冗植党私相但都護壓重支那又益搜除痛下推掃最毒手肉山血海万去因悲愈壓愈起愈壟到芳利三場而吾民愈子堪命天0復国朱册封安南
HVH_005_000054	都静海重岸度使闲国候册藕巴刘甲污制稍有可见#顺卒子承美求果遥投为便太祖闸平元年曲呼裕卒子曲关置長正佐定府路社均田祖弱力役御为设甲副长安南地界微今坝巷贸别有治家居番禺不属文州。
HVH_005_000055	初意使德兼静海軍封南平隐闻曲氏州称便仍番禺老在相圖隐平弟刘建周号南漢旬称意王精承美独立并有交州地遣李克止来侵擒承美曲氏牙将楊起攻克正逐南主意共久来取追世兵搬從滕江八辰已先江中植其首冒以铁来潮引以鞋
HVH_005_000056	舟挑戰伴城都度便藝开矯公美又而代子吳自唱美國國内美求南操逐頃潮椎逆撃丹背不得返溺死天吳辰仕赞口權诛内賊以復主外國理耀真可谓含御大美Q安南北属乡辰期其过共都强文太多事天东南界林邑南接直扶南哀半则群居
HVH_005_000057	西南设则自主西第九年林色三天浅北環視列邦具国徽影史乘者當和建三均有山概就中林色其最表出马杨邑的县海一自目南南至直腊地谱做今中南共南圳部从南人为城大法博物现考具试遇周里吊方石墳梵学理文隐约可调知彼最
HVH_005_000058	先出现文明皆自印度八但来何路尚未朱教技術大旅其国口蓝巴民为蓝族越史都为野蜜而求三三世區连往之早已揭出自主国旗確據平。
HVH_005_000059	第六第水世纪乃彼民盛乡極点独以人胆最野魄办却不能遇南人三南侵意制冒除轉而下其所国世国立乎優驱共不腦手盛亦里黄促岗人以傳木速多故自豪地球人满患迫目前不得子暴施侵界手版北顧为支服强權彼哀存德亡正天演淘
HVH_005_000060	汰公例也刺史阮敷攻获其主梵佛破五十墨彼猴屡牲内强首往为日南患。
HVH_005_000061	岗人来此热潮愈激愈爆气焰。
HVH_005_000062	劇后林邑数楼交世制史攻逐海改国号为战域第三百五十年朱林色王范楊遇多水步长九真日南来不利引还林邑王遣便于来领文宋林邑去京道大下市刺史慧度连演戰事彼國巨痛深已一不起乃输全銀为妆8不之许屡为边宋特遣文刺
HVH_005_000063	史檀和平攻二合二腾王及子身收获宝货算排林色崇祥教俗多铸全像祀多书杯铸会像大百十檀和多会数得金效十万计唱味现身柳但黄金世界黑生里泥沙上导退度但为彼悍軍不能鼓進方乃设穴其掩以涉草敗走色果甲计劣追。
HVH_005_000064	隋既手交遗刘方修果亦邑国王范志邀手之不敵章惜士瘦劳及凯还睹此空壁清野情形殊有不腾飲注者往征军或死疫死微渴不免为興鬼年潰号督軍截色大敗互相死事城走方八收大状洋入恶地哀或。
HVH_005_000065	第七世很之初岗甚真藩国後并为一真入那统圈云自此至第十世纪安南世邑交淡史缺举具对真扶南现情史家不惟可记忆者06第十年国乡侯道南调北街突及诸鄰百三年细取三代孫皮進告五自三为王改国号日南自周至一千二百五十
HVH_005_000066	二年为古领南讯居文趾之西北做今南省界国民初是大呼王为医域别百四十九年细奴立为受封支那自来天八百五十八年李场墨自私土民乃信南首相段商寇都護麻南民连歲钱乱六粮掛久职贡不信安南兴南调接壤此屡侵诊北亦三侵南
HVH_005_000067	不特边界受直接祸或又绿他黑族调中州咬毒有目辰美为甚式张三有胆農喜为梅取民安八百十二年南设又交刺史蔡驰書去总旁帝命發三万引去兵北为群復起未及兰戰死南暴九十五万人帽杨捷二萬六州城事详史记十四年秋以高所
HVH_005_000068	为管经招讨使罗r車都府置行交州检海镇黄西以请道来由海道運益三第八百云专史高苏世禁街解獨折读辰见二鹏飛张马大射具峰州逃二界長且貴當一發逸半大因号侍御甚得主春迁至期。
HVH_005_000069	八百六十五年六进至获小腾神将李维周主海门密奏鲜玩敞不進唐帝老命王宴框代三抚陷城童兵将降闻创帝權代不及覆奏即以年年委下人为親三代研者别言戰功序大喜愈见信用後为镇初并北为将士刚生怠情及主復整集進逼蜜秉
HVH_005_000070	腾登城殺蜜及土萬计寇老平世十年共大三後安南後北属主有功封度使将整理社定界镇守貢移州民而敬呼为商王新菜城药江都府乡外周闸六千法尺号大城遺地尚在薛法尺高五尺六尺及屋四十僻万间又山通海便漕运调能山賴有雷助
HVH_005_000071	德帝御批三相傳并又一周互七千9云西云说甚理使开能数山通道须用炸业为是巷是辰割已学得大法#新甲#按北史南史载其立日第八百六十五年東洋大陆多小周但识载互试一了题惟事放难查即至域形芳示终等设字碑耳自有博
HVH_005_000072	物家参改群書贖求有跡粗得其一二是的致最初国号好何呼用劳如何位置以待質同文世界云臘鲜属南边海一带平原多景泥演号水直顺即今南南直蓄初修貢支那常在第六或第世纪里真人每谓直即高蜜但須了别今高的真都地面多山号
HVH_005_000073	法真6南蛮有行程銀谓去邑四千里水陆俱便等最書未前真腊受貢南第三世化县扶南县国名北史多有见载了支那来往的必经或南居高和或谓居甸部有谓真主後更一转为直奴是以漢史中间不後道及南国们已并海真图化園界尚典支
HVH_005_000074	那交涉辰代就中有一近业可证解者扶南族亦即方直族文明印度传第七纪三是阁女史则别有各为婆为河陵南洋小山北界直隔界海是婆亦印之明北史则别有调美间国兼東边乡南边界并南洋群島印度群集及马来部省北人足先到墟最
HVH_005_000075	初有别号大拳国小国音有地国僧遇天些購佛强着行程记日有分岑国音共天国音而奋国音出是馬来或周婆字话更记多岐俱可晓世周婆国是-仙侯平十千张舟为都又入寇二希圖三国攻破其储合印度群島马来海股及要國之都南史洞目
HVH_005_000076	示税史出向上等国原图政府但国人優点者推長民俗接最喜却七百车年等国人侵安边界残果張積多货宝2西县哀革哀牛國世隆宇處人每牢處廣省背後三医土民都南省之水昌方属南为牢發生三起原暑權移王都古螺安放都辰大平王
HVH_005_000077	乃整理国事政置百制独立乡基已周乃学国不Q第十一自及先一未及親靓大平三幸福惜哉3九百五十年王次子昌三哥迎其兄昌发同理國来弟称南晋主兄称天策二王有隙昌发久擅威福九九百四十四年楊第三号传信王第10果平九
HVH_005_000078	九百五十四年也伏弩崩于军在位十五年福0e南晋王悦秉有金乃征服诸州不令者第九百六十五年视征太平为辰国内飛沸群雄蝎举十二便君並起而演割據活劇思久合得水展荣起美雄取三概父工公者初为雅制史及来智领世其子往依
HVH_005_000079	陈公明公著及友十二使君得新领遇甚子。
HVH_005_000080	工静领花阀人也相貌魁伟戲飞广旗书象操演部伍素有樱乱第九百六十八年生即望市位国号大越都社门建选楼极壮軍士授各有使典兵五百明公年都以领素有大美不为服领乃计平使君所至克提郡举皆号腾王第九百七年建元平初第
HVH_005_000081	五百四十四年市建天分为南国元点巴典中丁朝汉代代用之九百七年遗子求封後二年後使如宋是行長子甲使还晋封第九百五年復子往朱封为交趾郡王丁却之第三子项郎为大子世郎不平使人起鲜九百七十八年甫六威尊母为皇太輔
HVH_005_000082	司祸已暗学美世剧私朝相共谋日将有国祸长遂e次年内侍杜釋秉夜宴轼及子朝捕祥軒三皇住凡十年次子春嗣统年起喜攻为所败太寺一统支那将举南征及延风乃追为天子。
HVH_005_000083	初宋历水陆二道先侵范巨俩为大樱赏州人半丁为十道軍检人得楊且新有戰功震全图辰宋论以手指杨请将乃册极为天子楊剧老加身星位南六月寻发为王事在第九百八十年军出師禦宋将啓俩平诸慢直入殿庭公大口賊已壓境天主上幼
HVH_005_000084	有关国其何能消年纪元年十二年七月日。
HVH_005_000085	第十二非桓即位建元天被帝雄健多能故能掃除大为的推初共来戰服新其侯仁自来挫部郭君辨茶相法就朱乃班師。
HVH_005_000086	帝却来兵乃遗便请好为所士朱方有契丹患不得已共多和10收尽货宝六十五歲遗之三皇子重皇诸子三被我庙中寺兄老即位号天後二年改瑞育号M落林下千欲单葱蔚出南懷山谱入貢近已为平原云按古州今属北省李太祖政名
HVH_005_000087	天分府因故地建造陵寝李朝列显國母祠现在東岸縣亭社奉祀前。
HVH_005_000088	既即位建元顺天都华闵寻李胜徙大要质改名昇规制極壮内族政尚大定税法及请國通商修政國天。
HVH_005_000089	帝遣便奶宋封且修歲贡下。
HVH_005_000090	真腊称极中外义安帝勤例因祥瑞改元初号天成一千军十二年丈政明道以其行改良公故号太祖在十九年五十五岁皇太子佛为来皇子三内乱初起平0既即佳做岸辰世宋修外事天但国有内南微乡州秉而帝讨平地名为义安刘寺强院政
HVH_005_000091	班了成值凶荒即有弱祖眼官甫承平改定法律公设郵政国民便。
HVH_005_000092	復征哀並除北部事者朱册封为南千一千十四年常教失自征三供其主作斗並千大象三十医寻進被货宝尽为所前用無其大脚凯还朝无感武至一千一百七十五年。
HVH_005_000093	則索史上最大也张此1原和一年十年间就中仁政国号日大越亲都濯武地均属大祖大寺等辰事年要知于代南国三对世支那点殊太烈伐一役真谓空前绝三知部Q安所使初手安相床为新党首领尽敬法募御兵预多图德总自强易悉合抽
HVH_005_000094	目南阁一千十年五年十一月宋闵吏以安南可国来侵基乐出首相王成以御共代基先为開杖三伏且禁人世南人通商戰端既决裂寺特命李常道甘政内地为三震动省南0三西省九海府朱人接城苑宗国地方不肯丰安子候俱南军入域肆
HVH_005_000095	其暑戮朱庭耳城手安在奏遣郭连超来援復微城真兵大举岗。
HVH_005_000096	帝宋租果许罢兵既请好复遣使修接回北岗交按狂凡怒待出死忽雨不相下气魄虽勝信如你未堪设想而学世端一人来我往意亦见方强教参考南史載辞旨似有異同尚史則直李常大勝宋兵北史则但趾交来侵至败之字不之及宋史开已古
HVH_005_000097	史党空隐词与案安把当初直劇全付摄影臺曰请和为尚之敗洞目则又载郭達间南兵由水道来侵即越高戰南溺者干李皇子间亦赴云夫戰12献北庭奇哉怪哉殊令人不可得而思误者。
HVH_005_000098	证款则從来越之南共支那辰而戰辰向和成惯例奏凯献甫南而求邦之表过拜英宗政隆宝府二年即一千一百亦万少自豪天躺皇幼女國乃一转而入意中人乡把弄W王先是李朝其支那交涉史国称君都王固未待礼少至等天皇國王乡新徽章
HVH_005_000099	0一千二百二十五年终和李惠嗣一千二百二十四年出家位第二女佛理号史记明到即位甫八朝陈寺度遣八岁佳陳是3充入内保皇见而悦三以其叔守乃矯立奖为配后临皇辰烈一千百二六年正自初制精为支那所取法自伐来後案干满玉
HVH_005_000100	声震马来暹要诸数族相通款通改到朝享同二百十有六年一脉相承福运亦大昌笑终世知都武四軍。
HVH_005_000101	第十三筝復中学自有越史以来文武未有者響独主政治界组洲尚属草創大平粉航巷有待程起省焉0陳本闽後徙南定天長府即墨社傳至陳以颜色得国即位通号太初在幼未能親政国權尽出叔守度及兄都三天按高银一千二百三十七年正
HVH_005_000102	守度主代其肆行成福三手服不下操课惠守使已得以执權利多牛耳惠等徙别寺国民復有痛不能自已快恐民心戴或祸端乃出威逼多最野举動别央度惠来维事涉号案但惠南附把其情有T多秘策辰委氏方往会纳为后柳以故不平聚国民
HVH_005_000103	舍恶者構乱大亦皇官不掩者变亦大權开也武具史家所玄刘务殊建竹您等铁乃用移换肥。
HVH_005_000104	居伏寺度及朝臣屡不还度乃合书皇城图环寺彻之日天子所居即为政府寻不得已还宾生日蒙東一守且免兄對为安生王20按蒙考族原在地球之骨克伤地分其人健好阀眼光甚慧能於暗中见物干威氏有共更界3光大都是界其间伐征
HVH_005_000105	均皮失不能串尤姜射馬小而健使合每不奶意故其人騎馬不劳驅策騎兵精每临陣進退周环四尚射皆舍将呼为康力重十犯辰代伊国族屡已赞食北方侵来破金声势寝大一千二日三十四年征13服回部领天竺踊且及欧州又并取四一千二
HVH_005_000106	百三十年元将良合顺流直抵交遣派人竭太守帝帝下狱元乃举兵攻之市敗走元兵入城索得队後者人現在螺线傷痕深重急解脱间有痛者元将甚屠其城耀兵而還臣故命甘太子脱疆假南道来攻行帝卒兵拒初共不利但弁团死力挫愈奋辰值
HVH_005_000107	五月暑雨暴元兵。
HVH_005_000108	一千二百八十五年元世祖以占城不元兵过各溃散。
HVH_005_000109	初二年一千二百八十七年多中变尋退还弁追撕殺元大将通为流矢所除卒罔欲进攻南升先已周死守復射殺一将南水陸並進帝悉召皇親廷医攻守策又会问国民者老於延洪殿省日可载门出持人守腾计待元兵深入疫交作来退道邀擊元兵
HVH_005_000110	大衅死傷较前役頗传尋供乡和忘畏天事天本不失智食由戰和局算自我接他然通放屡腾而会象歲矣北史家有谓仁致国言久白己不敢有不医乡表请谢遇天亦可见常初国際内容歌中折乡北边进遭搜批而风叛出没常居一悍寇巴Q斯点域
HVH_005_000111	役焉思终世为边患辰或侵據我博学家近所搜访城乡陈跡参服端由南人独得乡神消亦强劳足快者诸史敬教全都是皇事彼一招戰喜乱多民族其世安南为也仍出惯勤相性後四世卒为岗人征0e至一千三百七十七南各进逼点主遗書间
HVH_005_000112	降希不知其排兵入城戒人年四希敗崩于军皇弟被擒兴全效後侵化皇第率水步共備载粮食决计親征在住城貼夺巴'0潰西辰年二月即一千三百七千六年自一千三百七十七年春等子即传号陈亦号书誉为推日胡季所圣年以權當国肆
HVH_005_000113	一千三百八十八年三寺子守後十年又通顺位其子日地指戎成辉负命常至一千四百年年败乃举環请省及今南地一拱而胡季庙来母権妖惯也0第十四伪王季自为九後裔其先性明夏父黎国大基侈耀本来各色有即位即季三外强已常造王
HVH_005_000114	少图危乃得为易胜举数一年自主为王此周外成禍根伪胡乡借干及後陈越浅朝思逸禅後人国可永八月传子僕太上皇事復親自裁決明通谓陈已请册为王明帝支已五十年一千四百三年封漢为安周王後添手明季。
HVH_005_000115	漢一遵父训遗便好僅收残辛还肥奏季反状家明乃兵以後陈後为久那南国也明军为季始殺甚陈平及明黄中當胡運其对如干涉人多事初一千百年主季起年乘间领两南美從民居为殖地计通遣海限太半腹而人叛季復壓重長一場出有劳
HVH_005_000116	每功多洞劇南典再進求明明方图枫前役即發二道南侵悲輔沐至河静奇要海口明季进接主帥终数月诸屯解两京告潰在漢汛洛五年即一千七年间也季及县子漢蒼逃界自星南国尽为明所峰服张轴假会访求陈後一無者回奏南民十四兆
HVH_005_000117	二億内二兆八万七千五百山陈统既绝復内附气分周为十七府十七一百五十縣详样民效及畜座。
HVH_005_000118	送雄父子年金陵京及其春明市尽置罪10辰明闵安南民牧史家有胡文子俱到或又谓俱黄西充軍易面终定了安南内地遍为軍所要不谓长安强起一百可運推子为王号間0南国政治特会黄福教等统。
HVH_005_000119	奈常顾遇残到将士苦乃别三常授代主国声震撼沐成求贵四四集但南知收一来潮社有再口辰内红来息张報立遗沐晟平兴南侵我展抗戰逢場撕殺明将T捷獲二百入船四百艘虏帝顾送回金陵此在三年已五七月即一千百九年之待南人
HVH_005_000120	惨状不化極水特被虏兵国異常共即至自民章受祸商。
HVH_005_000121	市委兴明增例至×安界南人以寡不敏故导被失利常李横尚半兵至海岸尽破明第不通水潦迅警生灵塗炭未有甚此鞭戰荣南人各有全热血每交明人蚌张乃张輔集各道兵攻沐最遥之风軍乃退辰帝李横已遣便如明率为明所不得自達帝
HVH_005_000122	门明根性者得妙陈家厚教育有所有来欲。
HVH_005_000123	呼至未路能且明抗衡屡演赫殺崛强者也就国发愛所能成國民日十三十四年院改陳朝上下二百年间外抗元明内时画国不援政就中数为纪用机局国势复進接学改定章無都者所谓凶戰危良可子也刘圣相承不脱自迄能一完全無代会造一
HVH_005_000124	15其子故设有不内無事立主祸且通位内凡军国重事必開向上皇法最盛美兵法按改良備大平云知家崇自陳朝列御未即傳位于立国学同请堂设科取士一千三百古十二年间试文甚佳诚举改良政要列为表例。
HVH_005_000125	强界了區画。
HVH_005_000126	十二世议官制定旅。
HVH_005_000127	改定募共法置品级增設共額三世界之整。
HVH_005_000128	五农高界之横张。
HVH_005_000129	二学界方振典修税额定课程田则术献入票有0侧间洋面商发鹽税翁有处雜典入港商税。
HVH_005_000130	四裁制设会同定田户迎年附助目工立交公当辰東出南国史界男一家休其人文休传华東山南里代闲太宗辰为史纪自题位至明皇於一千二百七十二年成颜之日大越史记代史因而日以第十五篇属朱明之统设及後之执興福尽出黄福引
HVH_005_000131	辅乡掌握人定正后立好也听谓青山绿水自有黄衣称肤者利其。
HVH_005_000132	官救入内地S1南国为明所控制目一千四十年至四百十八年改息兵封帝卤安国王选分初頭点七傳统至一千五百二十六年莫借凡七年復中直至迎多真人帝草同崛起明人抵抗垂十年间至一千二人年廊片外却遣使明求封明戒敗意欲
